pop	true_time
1_2	20.9241926874965
1_2	21.8115463384893
1_2	22.2154767022002
1_2	23.0448205422144
1_2	24.6661073605064
1_2	25.4390784758143
1_2	26.0239369405899
1_2	27.486699316185
1_2	28.1259225155227
1_2	29.2956867380999
1_2	30.8243229496293
1_2	31.7176105482504
1_2	32.7170655112714
1_2	33.7093983634841
1_2	34.8666945414152
1_2	35.7325852888171
1_2	36.8478455971926
1_2	37.4125698872376
1_2	38.0296845438424
1_2	39.8185983665753
1_2	40.2189628346823
1_2	41.8205254443455
1_2	42.1136730010621
1_2	43.7789844092913
1_2	44.2746190719772
1_2	45.1802496644668
1_2	46.0054474079516
1_2	47.9704115847126
1_2	48.2120533785783
1_2	49.1939415833913
1_2	50.1683006950188
1_2	51.9977270923555
1_2	52.919786864426
1_2	53.4874150061514
1_2	54.676483486779
1_2	55.2651438629255
1_2	56.3016692416277
1_2	57.297740947688
1_2	58.4261220456101
1_2	59.771469010273
1_2	60.7685276141856
1_2	61.6445764850359
1_2	62.8909974973649
1_2	63.9319192522671
1_2	64.4944010840263
1_2	65.2008539550006
1_2	66.4793977020308
1_2	67.5878895360511
1_2	68.3584976226557
1_2	69.436961190775
1_2	70.7044180659577
1_2	71.0670646729413
1_2	72.6813903965522
1_2	73.6011104737408
1_2	74.7724538303446
1_2	75.3725790898316
1_2	76.0895678370725
1_2	77.1019748675171
1_2	78.6641024423297
1_2	79.1546561184805
1_2	80.4140667752363
1_2	81.3299476895481
1_2	82.6447681817226
1_2	83.3654561436269
1_2	84.0489951933268
1_2	85.3901790594682
1_2	86.8678065196145
1_2	87.4251271507237
1_2	88.0111468499526
1_2	89.5743758708704
1_2	90.2441064233426
1_2	91.2699518592563
1_2	92.0090298387222
1_2	93.9206325870473
1_2	94.6178089575842
1_2	95.8501518005505
1_2	96.8479251847602
1_2	97.8603713617194
1_2	98.2617545509711
1_2	99.2630223277956
1_2	100.380585884443
1_2	101.708722145762
1_2	102.496335021919
1_2	103.942126402631
1_2	104.221271486254
1_2	105.580041729147
1_2	106.767521984642
2_3	106.796106829774
2_3	108.563868242782
2_3	109.1248152107
2_3	110.65057163639
2_3	111.254008146701
2_3	112.558917665388
2_3	113.027708036592
2_3	114.387670147
2_3	115.19044571626
2_3	116.297089608153
2_3	117.529983464396
2_3	118.732226057211
2_3	118.876127032796
2_3	120.720045519061
2_3	121.412186548347
2_3	121.966393730137
2_3	122.904864876298
2_3	124.751837554621
2_3	125.276731218211
2_3	126.338963797782
2_3	127.511166451033
2_3	128.213555699214
2_3	129.3164578008
2_3	130.396229570964
2_3	131.430053568212
2_3	132.234111066442
2_3	132.802289827494
2_3	133.924164129421
2_3	134.971923452569
2_3	136.441336246207
2_3	137.474944418995
2_3	137.83714765613
2_3	139.473869491834
2_3	140.7399085816
2_3	140.79782177601
2_3	142.644924956607
2_3	142.811579817673
2_3	143.89493353921
2_3	145.004476424074
2_3	146.237042471766
2_3	146.89228830114
2_3	148.578632972203
2_3	149.503867176129
2_3	150.468165709171
2_3	151.281453836709
2_3	152.237422801321
2_3	153.536780244438
2_3	154.440099806059
2_3	155.123967820313
2_3	156.638770203572
2_3	157.753566808533
2_3	157.853673179168
2_3	158.888641396537
2_3	160.662351732841
2_3	160.770516064717
2_3	162.383586181328
2_3	162.871550423093
2_3	164.568788079312
2_3	164.995911034523
2_3	166.640199314104
2_3	167.247063639108
2_3	168.0473269301
2_3	169.570028317161
2_3	170.428191093728
2_3	171.236292654648
2_3	172.673412112053
2_3	173.300206508255
2_3	174.362009263365
2_3	175.12062758673
2_3	176.445897454163
2_3	177.710818521213
2_3	177.840654227184
2_3	179.476381024346
2_3	180.008126475848
2_3	181.191684840014
2_3	182.364764734637
2_3	183.287803546758
2_3	184.544281651499
2_3	185.759677129565
2_3	185.808440729044
2_3	187.701181300683
2_3	188.11738976161
2_3	189.691261122003
2_3	189.967983260052
2_3	191.572756027337
2_3	192.30995781417
2_3	193.596907419385
2_3	193.899688193342
2_3	195.540377897443
2_3	196.437133936677
2_3	196.874360196525
2_3	198.231092607602
2_3	199.402705835877
2_3	199.992380767828
2_3	201.24476719345
2_3	202.26674148906
2_3	203.591671437025
2_3	203.954962553689
2_3	205.68600806687
2_3	206.548706699396
2_3	207.405601845356
2_3	208.538249296136
2_3	209.1984143476
2_3	209.835543024354
2_3	211.056397194508
2_3	211.915169312852
2_3	213.208136515226
2_3	214.384075167123
2_3	215.278213592479
2_3	216.526305282023
2_3	216.955757752061
2_3	218.760080154985
2_3	219.371587594971
2_3	219.981958159246
2_3	220.986130064819
2_3	222.032502393704
2_3	222.934788279003
2_3	223.957178929122
2_3	224.831926009851
2_3	226.011445509037
2_3	227.075957999332
2_3	228.562273011077
2_3	229.124616730725
2_3	230.142448182218
2_4	107.148525826866
2_4	107.979902774561
2_4	109.181543922285
2_4	110.672640699893
2_4	111.141341485549
2_4	112.089064007392
2_4	113.587446931517
2_4	114.485599518986
2_4	115.383954893099
2_4	116.049970081309
2_4	117.26506095496
2_4	117.841220828705
2_4	119.236970414175
2_4	120.077193468111
2_4	120.964943856234
2_4	122.729947990272
2_4	123.350526978495
2_4	123.989414646523
2_4	125.663703681435
2_4	125.923779989593
2_4	126.885951014236
2_4	128.630001650425
2_4	129.049122887431
2_4	130.310070160078
2_4	131.02054100018
2_4	132.414708476048
2_4	133.063145356486
2_4	134.686164360726
2_4	134.932620930253
2_4	136.357599076349
2_4	137.32777682459
2_4	138.161248962395
2_4	139.718975529307
2_4	139.91619637073
2_4	141.428176054033
2_4	142.068972416688
2_4	143.675821338082
2_4	144.550631377846
2_4	144.800629722886
2_4	146.619172207313
2_4	147.669075294631
2_4	147.970478658099
2_4	149.084580802592
2_4	150.7342372688
2_4	151.53256775951
2_4	152.204122789204
2_4	153.68428070005
2_4	153.854671786306
2_4	154.84250137466
2_4	155.953441298101
2_4	157.626038181596
2_4	158.750918457983
2_4	159.678143933881
2_4	160.14689257089
2_4	161.547567538684
2_4	162.074619415216
2_4	163.567899650196
2_4	164.245048883371
2_4	165.519383507082
2_4	166.746005770983
2_4	167.036616218975
2_4	168.224760723766
2_4	169.550298416987
2_4	170.467230009614
2_4	171.101306856377
2_4	172.446215470554
2_4	173.57735206373
2_4	174.441042690072
2_4	175.309659572318
2_4	175.819342874689
2_4	177.30722650094
2_4	178.205913213314
2_4	179.385904463474
2_4	180.002334963065
2_4	180.773492751876
2_4	182.450583378552
2_4	183.079959670082
2_4	184.707946653245
2_4	185.658257722622
2_4	186.683810836636
2_4	187.206218309235
2_4	188.425497394986
2_4	189.631705428241
2_4	190.083600672195
2_4	191.542666867841
2_4	192.762318670517
2_4	192.908949770732
2_4	193.942027091747
2_4	195.165677400772
2_4	196.249405715149
2_4	197.421482059406
2_4	198.224270298146
2_4	198.875883807428
2_4	200.585151202511
2_4	201.394022967666
2_4	202.573922929121
2_4	203.155659241602
2_4	203.977798884269
2_5	107.32171334466
2_5	108.488171490142
2_5	109.01444010553
2_5	110.025705861161
2_5	110.877344392007
2_5	112.609642855823
2_5	113.707993185613
2_5	114.593700965401
2_5	115.612577189691
2_5	115.790580227273
2_5	116.917527973885
2_5	118.260998462792
2_5	119.069540463155
2_5	120.736869916087
2_5	121.218406875385
2_5	121.784633872099
2_5	123.09330803249
2_5	124.12682629819
2_5	125.72373537533
2_5	126.148154821014
2_5	126.81748154806
2_5	128.0644676378
2_5	129.217544854386
2_5	130.416683471762
2_5	131.371224636445
2_5	132.64848061651
2_5	133.621855952544
2_5	134.461569910869
2_5	135.488076310605
2_5	136.692904723808
2_5	137.656743894564
2_5	138.569871315034
2_5	139.259160930756
2_5	140.059118322795
2_5	140.883441430051
2_5	142.474278392969
2_5	143.453667898895
2_5	144.549589664675
2_5	145.429733374156
2_5	145.91028238018
2_5	147.23457641108
2_5	147.979058814468
2_5	149.219726648647
2_5	150.399248393485
2_5	150.849860002985
2_5	151.867908688961
2_5	153.351608451456
2_5	154.663607688155
2_5	155.7608208335
2_5	156.103887395468
2_5	157.51469795825
2_5	158.152032860089
2_5	159.711045171367
2_5	160.118061434943
2_5	161.277521394659
2_5	162.359282120131
2_5	163.289325365098
2_5	164.245498981792
2_5	165.09989963728
2_5	166.306372079998
2_5	167.384604716673
2_5	167.93007088569
2_5	169.140562212793
2_5	170.087902330561
2_5	171.055731864413
2_5	172.238025735365
2_5	172.978049989091
2_5	174.381783597404
2_5	174.984000623692
2_5	176.025355520425
2_5	177.53235050058
2_5	178.463875115616
2_5	179.408057520399
2_5	180.722245974233
2_5	181.753679891583
2_5	181.941079815384
2_5	183.234994112281
2_5	184.440397077706
2_5	185.16037233267
2_5	186.357785806525
2_5	187.650564462878
2_5	187.944849251537
2_5	188.767691265792
2_5	190.292345826048
2_5	191.131557158194
2_5	191.870535169961
2_5	193.293671540683
2_5	194.682697551558
2_5	195.344563716091
