pop	true_time
1_2	20.0430084941909
1_2	21.6099510737695
1_2	22.5611979179084
1_2	23.6559737629723
1_2	24.6031592714135
1_2	25.9548590732738
1_2	26.5949316523038
1_2	27.6201462196186
1_2	28.4660884982441
1_2	29.0575042669661
1_2	30.486748264404
1_2	31.0430998976808
1_2	32.5323226065375
1_2	33.2872747916263
1_2	34.2206700593233
1_2	35.411217761226
1_2	36.2689897119999
1_2	37.4888206513133
1_2	38.9482604081277
1_2	39.1738361527678
1_2	40.1124777293298
1_2	41.6358835636638
1_2	42.7364588170312
1_2	43.9098838735372
1_2	44.2474682955071
1_2	45.1148666411173
1_2	46.665921547683
1_2	47.4126240061596
1_2	48.410653118277
1_2	49.5527616573963
1_2	50.0873260726221
1_2	51.5104197333567
1_2	52.8087789041456
1_2	53.5791271438356
1_2	54.5183307370171
1_2	55.0269378805533
1_2	56.4180377784651
1_2	57.8674208153971
1_2	58.3119164640084
1_2	59.7856935614254
1_2	60.4220215578098
1_2	61.620939103188
1_2	62.3163482199889
1_2	63.8450653676409
1_2	64.0739053685684
1_2	65.8317624318879
1_2	66.9539107671008
1_2	67.3332834860776
1_2	68.0289479224011
1_2	69.7530633052811
1_2	70.9710819460452
1_2	71.1645886241458
1_2	72.7793391395826
1_2	73.1294346854556
1_2	74.395961178001
1_2	75.2417574473657
1_2	76.8572629711125
1_2	77.5782968278509
1_2	78.4398267318029
1_2	79.9302711652126
1_2	80.3256063770968
1_2	81.091029567644
1_2	82.2700956470799
1_2	83.6796187290456
1_2	84.5877549434081
1_2	85.911666954169
1_2	86.0198414733168
1_2	87.8780278265476
1_2	88.8162150590215
1_2	89.5636839852668
1_2	90.5744206896052
1_2	91.1642425158061
1_2	92.9656643792987
1_2	93.8072557572741
1_2	94.6300278080162
1_2	95.7655861021485
1_2	96.3558959357906
1_2	97.9167971906718
1_2	98.2030522495043
1_2	99.0831125730183
1_2	100.825864332495
1_2	101.97692792234
1_2	102.502338526072
1_2	103.616849032929
1_2	104.342262411956
1_2	105.745211305562
1_2	106.022754365113
1_2	107.785579747055
1_2	108.347845026525
1_2	109.836022586562
1_2	110.857278658543
1_2	111.260474228067
1_2	112.557712599868
1_2	113.992408694699
1_2	114.315836266149
1_2	115.318004503846
1_2	116.55753826513
1_2	117.47565130773
1_2	118.296868376667
1_2	119.246081419988
1_2	120.790718333097
1_2	121.119638547301
1_2	122.587367866654
1_2	123.733713427326
1_2	124.070216036402
1_2	125.41150545422
1_2	126.11040077731
1_2	127.635120683815
1_2	128.529175860342
1_2	129.103576136054
1_2	130.915773519315
1_2	131.899084831355
1_2	132.975106133847
1_2	133.090955365216
1_2	134.891368819633
1_2	135.989676091122
1_2	136.81188026187
1_2	137.355324486503
1_2	138.72501792945
1_2	139.607499905163
1_2	140.245030794293
1_2	141.716973551782
1_2	142.547389574116
1_2	143.056076967623
1_2	144.001756872749
1_2	145.106057146331
1_2	146.566269252682
1_2	147.30074398499
1_2	148.87791312905
1_2	149.145058049588
1_2	150.527930340962
1_2	151.208333920455
1_2	152.077474081656
1_2	153.787070394726
1_2	154.775321583962
2_3	155.461044865893
2_3	156.415017550811
2_3	157.144750712905
2_3	158.406826895429
2_3	158.814896732569
2_3	159.853460405488
2_3	161.752421402372
2_3	162.63007058599
2_3	163.128378347494
2_3	164.525735889329
2_3	165.394092647359
2_3	166.10019220761
2_3	167.55304604047
2_3	168.372465409106
2_3	168.908839023206
2_3	169.809961411403
2_3	170.99444604665
2_3	172.201227299171
2_3	172.788059934974
2_3	174.02835626551
2_3	175.663878798252
2_3	176.72714204248
2_3	177.76552445069
2_3	178.341496612877
2_3	179.384732326958
2_3	180.601547160652
2_3	181.772834389005
2_3	182.246299152728
2_3	183.533136526123
2_3	184.40975355776
2_3	185.130939604715
2_3	185.858905935194
2_3	187.425826682476
2_3	188.435433901846
2_3	189.247006779769
2_3	190.171323234215
2_3	190.843275336083
2_3	191.89958185982
2_3	193.535628007958
2_3	194.339326286456
2_3	195.01323038456
2_3	196.666409676429
2_3	196.939145487035
2_3	197.78519415413
2_3	199.422680580523
2_3	200.118524865713
2_3	201.402447284432
2_3	202.362315837061
2_3	203.609262233134
2_3	204.377846538322
2_3	205.685642350232
2_3	205.850336279953
2_3	207.758416278521
2_3	208.032786897151
2_3	209.397707651602
2_3	210.684093533084
2_3	211.150463779923
2_3	212.347711003385
2_3	212.984331752639
2_3	214.188876016531
2_3	215.678194922628
2_3	216.728238526266
2_3	217.212772033643
2_3	218.280155604007
2_3	219.603919752873
2_3	220.351506155217
2_3	221.676123738056
2_3	222.510525044054
2_3	222.888697888004
2_3	224.10350158019
2_3	224.913197659422
2_3	226.456330754794
2_3	227.737123732921
2_3	228.768450624542
2_3	229.141038523056
2_3	230.548130255658
2_3	231.32290229667
2_3	232.45780100394
2_3	233.551773076411
2_3	234.545378971612
2_3	235.125124076614
2_3	235.925879404647
2_3	237.600033390801
2_3	237.794871958438
2_3	239.251481617102
2_3	240.459907621145
2_3	241.256121367449
2_3	242.312122712145
2_3	242.78327433276
2_3	244.659669015324
2_3	244.900661380263
2_3	245.828345421236
2_3	246.965094160754
2_3	248.61142997467
2_3	248.782180483919
2_3	250.224985854002
2_3	251.247430660063
2_3	252.266305509955
2_3	253.528892701026
2_3	254.593097787816
2_3	254.862620659871
2_3	255.923975891899
2_3	257.585454767337
2_3	258.711901576491
2_3	259.385128356516
2_3	259.889890686842
2_3	260.957306540571
2_3	262.284467356279
2_3	263.510662243934
2_3	264.482921959832
2_3	265.661481089424
2_3	266.424487509299
2_3	267.0096057849
2_3	268.184570075478
2_3	269.450829288689
2_3	270.15854634461
2_3	271.451337152394
2_3	272.709934531944
2_3	273.714161461918
2_3	274.659829220036
2_3	275.173887593905
2_3	276.707687248942
2_3	277.190701674437
2_3	278.424900139915
2_3	278.982186408015
2_3	280.751572818263
2_3	281.406940860208
2_3	282.76131490618
2_3	282.806401494192
2_3	283.830269399099
2_3	284.909327863017
2_3	286.133976064855
2_3	287.199271403486
2_3	288.521046412177
2_3	289.358735804213
2_3	290.086456744233
2_3	291.109760926105
2_3	292.67576903943
2_3	293.103377727792
2_3	293.791517752688
2_3	294.973451214144
2_3	295.950798937352
2_3	297.673566363053
2_3	298.103794853436
2_3	299.329133823514
2_3	300.135483177379
2_3	301.152081954293
2_3	302.477845804999
2_3	303.45645091054
2_3	304.384787905496
2_3	305.550640359055
2_3	306.228918882785
2_3	307.233168882085
2_3	308.728382029338
2_3	308.991962651955
2_3	309.842995533254
2_3	310.918237949256
2_3	312.037895731628
2_3	313.250369925983
2_3	313.967873948859
2_3	314.990260764956
2_3	316.496076198528
2_3	317.055787177291
2_3	318.516365318093
2_3	319.545478631742
2_3	320.280289590824
2_3	321.413177988725
2_4	155.068057018565
2_4	156.277293722145
2_4	157.643056685338
2_4	158.396543261828
2_4	158.97563605383
2_4	160.116855361965
2_4	161.055598219391
2_4	161.851991798496
2_4	162.801095215837
2_4	164.094922423363
2_4	165.707970518852
2_4	165.87529634824
2_4	167.253087165765
2_4	168.316369179869
2_4	169.551059565973
2_4	170.202946060803
2_4	170.880198428174
2_4	172.617948497646
2_4	172.785401832312
2_4	174.008853043895
2_4	175.038164694095
2_4	176.486273643328
2_4	177.611753726378
2_4	178.653061121469
2_4	179.016664762981
2_4	180.05723378784
2_4	181.767618083861
2_4	182.525201886659
2_4	183.184440213488
2_4	184.13827125635
2_4	185.300319148228
2_4	186.269514611689
2_4	187.061895552557
2_4	188.021983547835
2_4	188.974035562715
2_4	190.508462976664
2_4	191.079789362615
2_4	191.796006026678
2_4	193.265885654604
2_4	194.734449503012
2_4	195.137692684075
2_4	196.458891338669
2_4	197.258006004151
2_4	197.939331130357
2_4	199.154057054082
2_4	200.344102076953
2_4	201.354167532641
2_4	201.879536107415
2_4	203.422737041255
2_4	203.949470667401
2_4	204.888763095019
2_4	206.195109516615
2_4	206.826806671452
2_4	208.701289743418
2_4	209.257342028897
2_4	210.557210993255
2_4	211.360921683488
2_4	212.198634825181
2_4	213.060235191369
2_4	213.972337045707
2_4	215.432153255679
2_4	216.009633036098
2_4	217.494042838225
2_4	217.948044260032
2_4	219.075364376651
2_4	220.581025301479
2_4	221.421164955245
2_4	222.603524505626
2_4	223.516641646391
2_4	224.11011639866
2_4	225.084104307229
2_4	226.171407891205
2_4	227.413575969869
2_4	227.847765957005
2_4	229.261202719295
2_4	230.323671331396
2_4	231.76149028982
2_4	231.841107174056
2_4	233.369600105798
2_4	233.88003203203
2_4	235.182926862501
2_4	236.706451862818
2_4	237.358440757496
2_4	238.169495787472
2_4	239.358714612667
2_4	240.024236806436
2_4	241.369556441903
2_4	242.64499440277
2_4	243.46823379444
2_4	243.80478106509
2_4	244.947319119005
2_4	245.886238083942
2_4	247.322602573317
2_4	248.577318975702
2_4	249.230183064239
2_4	250.289049343206
2_4	251.013317507692
2_4	252.096046286402
2_4	253.081726912176
2_4	254.733134389622
2_4	255.710988127626
2_4	256.082842693198
2_4	257.140310459072
2_4	258.201672535157
2_4	259.46374894958
2_4	260.40938693285
2_4	261.036567785079
2_4	262.414429855766
2_4	263.353432444157
2_4	263.848324873252
2_4	265.605753733544
2_4	265.822834535968
2_4	267.584048681892
2_4	267.888174565742
2_4	268.794062901521
2_4	270.292319476372
2_4	271.566495486535
2_4	272.369585903361
2_4	273.492225738009
2_4	274.644878199557
2_4	274.943546817405
2_4	275.891291067237
2_4	277.446302945027
