pop	true_time
1_2	20.7032467571553
1_2	21.4611543305218
1_2	22.8978502980899
1_2	23.8844177094288
1_2	24.4032990674023
1_2	25.3836048212834
1_2	26.8735533189029
1_2	27.5253047598526
1_2	28.6606538589112
1_2	29.9745089726057
1_2	30.8990974568296
1_2	31.502599154599
1_2	32.7402083708439
1_2	33.0996868652292
1_2	34.96041301894
1_2	35.1437411289662
1_2	36.3383274546359
1_2	37.7775835767388
1_2	38.982067118166
1_2	39.8750334375072
1_2	40.4826425174251
1_2	41.5471454367507
1_2	42.0306612704881
1_2	43.9476125575602
1_2	44.8376246239059
1_2	45.7532264764886
1_2	46.8252069856972
1_2	47.6784787415527
1_2	48.3283331023995
1_2	49.154542837292
1_2	50.7678007860668
1_2	51.100080440985
1_2	52.845712202834
1_2	53.1434122358914
1_2	54.6310709069949
1_2	55.5335199560504
1_2	56.5372014367022
1_2	57.5111319790594
1_2	58.6896891074721
1_2	59.6546749577392
1_2	60.9578432450071
1_2	61.5340809398331
1_2	62.5759869380854
1_2	63.5828851277474
1_2	64.8848251609597
1_2	65.8467372069135
1_2	66.3253437222447
1_2	67.4929585065693
1_2	68.4260644400492
1_2	69.5954378833994
1_2	70.0206839039456
1_2	71.9522823011503
1_2	72.2876490028575
1_2	73.0961688694078
1_2	74.1964311318006
1_2	75.3560103031341
1_2	76.9752791619394
1_2	77.7757098572329
1_2	78.5208284622058
1_2	79.8318656163756
1_2	80.2320687859319
1_2	81.8947710630018
1_2	82.5794428128283
1_2	83.5969324074686
1_2	84.2114901961759
1_2	85.9520005411468
1_2	86.6816057348624
1_2	87.9069257248193
1_2	88.8357846059371
1_2	89.6131147358101
1_2	90.2837507440709
1_2	91.2625120950397
1_2	92.3744600494392
1_2	93.6980605947319
1_2	94.380216257181
1_2	95.8146008453332
1_2	96.5628385450691
1_2	97.8525540742557
1_2	98.2618481351528
1_2	99.0281511652283
1_2	100.41908401926
1_2	101.359591718297
1_2	102.101282616379
1_2	103.449184515281
1_2	104.307261005277
