"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","Burn4_TF7","Burn4_TF8","Burn4_TF9","A1_TF1","A1_TF2","A1_TF3","A1_TF4","A1_TF5","A1_TF6","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A5_TF1","A6_TF1","A6_TF2","B1_TF1","B1_TF2","B1_TF3","B1_TF4","B1_TF5","B2_TF1","B2_TF2","B2_TF3","B3_TF1","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B4_TF5","B4_TF6","B4_TF7","B4_TF8","B4_TF9","B4_TF10","B4_TF11","B4_TF12","B4_TF13","B4_TF14","B4_TF15","B4_TF16","B4_TF17","B4_TF18","B4_TF19","B4_TF20","B4_TF21","B4_TF22","B4_TF23","B4_TF24","B4_TF25","B4_TF26","B4_TF27","B5_TF1","B5_TF2","B5_TF3","B5_TF4","C1_TF1","C1_TF2","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","D1_TF1","D1_TF2","D1_TF3","D2_TF1","D2_TF2","D2_TF3","D3_TF1","D4_TF1","D4_TF2","D4_TF3","D4_TF4","D4_TF5","D4_TF6","D4_TF7","D4_TF8","D4_TF9","D4_TF10","D4_TF11","D4_TF12","D4_TF13","D5_TF1","D5_TF2","D5_TF3","D5_TF4","D5_TF5","D6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell150",0,2,12,6,6,7,12,2,2,13,8,5,6,1,9,3,6,15,4,9,4,2,6,5,4,4,3,1,2,2,4,2,10,1,3,6,3,11,4,9,9,4,5,1,0,6,2,3,5,5,2,4,4,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,4,2,3,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,7,5,3,4,4,2,0,1,1,4,0,1,1,2,2,3,3,0,2,3,2,1,0,7,0,5,0,0,3,5,3,0,8,6,8,5,2,4,0,1,3,14,0,1,0,7,0,7,6,4,0,0,5,6,3,2,2,2,7,2,6,1,1,0,5,22,0,10,0,0,1,8,0,0,5,0,8,2,0,0,1,3,0,5,0,0,1,3,5,0,6,0,8,1,7,1,4,3,0,4,0,4,3,0,0,0,4,3,0,0,3,5,5,0,0,7,2,6,0,0,4,8,0,3,1,0,1,3,8,3,3,0,1,0,9,0,0,4,1,1,0,3,3,4,1,9,5,12,4,0,0,1,3,4,0,4,7,0,0,4,1,0,0,0,0,0,10,15,8,6,3,0,6,9,13,0,0,0,1,12,8,4,1,8,0,0,2,11,0,14,0,9,10,6,0,8,9,1,1,0,3,5,2,4,8,0,0,5,2,9,13,5,3,8,4,2,3,1,3,4,9,9,0,8,5,5,3,0,0,9,0,0,1,5,0,2,0,0,0,5,4,8,3,2,5,3,0,0,0,0,0,0,6,1,9,5,0,6,3,0,1,8,2,0,5,2,2,0,6,8,0,0,0,0,6,11,0,2,4,0,3,2,2,0,0,0,0,2,0,10,5,0,0,2,0,0,12,10,7,0,0,0,0,0,9,3,3,8,0,1,9,0,6,5,0,7,0,4,12,0,2,7,8,7,1,2,0,5,0,6,7,7,8,3,1,2,7,2,14,4,0,1,7,0,4,7,1,7,0,0,0,4,3,0,0,0,1,2,10,6,8,4,4,0,0,2,4,0,4,0,11,1,0,0,0,11,4,4,8,5,8,10,1,3,3
"cell151",2,4,6,10,6,13,13,5,5,19,12,13,6,9,15,7,7,5,18,11,7,6,6,8,15,7,12,5,5,4,12,7,7,8,9,11,17,25,3,3,7,8,16,6,2,11,2,9,9,15,8,10,16,11,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,5,2,3,16,9,19,4,15,1,5,14,1,3,11,3,5,11,5,17,7,7,12,2,0,1,0,5,4,7,0,22,8,18,14,0,12,7,6,15,10,15,2,0,9,4,0,5,14,14,1,8,0,11,0,0,1,4,0,0,0,7,20,4,11,0,16,12,13,0,0,0,13,16,10,0,13,0,2,7,11,20,0,0,1,13,0,2,3,0,17,14,8,0,3,1,7,6,8,3,13,9,4,15,2,13,13,0,0,0,0,8,0,6,6,8,0,0,9,10,0,5,0,1,12,6,0,14,0,0,0,7,3,5,3,0,8,0,16,7,8,11,0,13,0,11,6,0,0,18,30,9,9,0,11,10,9,17,0,12,17,0,20,21,14,5,0,6,16,11,0,17,20,17,0,0,12,12,7,3,4,14,3,13,9,5,7,8,0,3,18,10,0,23,0,17,9,0,0,7,12,1,15,8,14,4,12,5,12,2,2,9,1,22,4,12,11,11,5,13,0,8,0,8,25,21,0,5,17,6,0,8,2,0,6,16,12,9,0,11,0,5,0,9,4,2,13,12,7,6,1,0,4,13,0,0,0,0,6,6,0,11,20,0,15,8,10,0,4,0,17,0,10,10,0,1,0,0,9,10,14,5,11,0,10,2,4,5,1,10,20,5,24,15,0,0,9,0,0,3,5,5,10,8,0,6,0,10,25,2,5,13,0,11,9,0,9,6,0,3,0,5,7,0,19,7,14,4,8,15,0,14,0,19,14,2,13,6,9,5,11,10,18,12,0,0,8,3,12,16,1,12,0,1,0,6,13,0,0,7,0,3,18,7,10,2,7,0,9,7,9,9,2,1,13,5,14,0,0,5,4,4,21,5,3,12,13,16,12
"cell152",8,6,7,10,7,10,1,5,3,10,6,0,3,7,0,5,9,10,11,9,5,2,5,8,1,7,1,5,3,4,9,8,4,11,5,4,8,15,6,14,4,4,6,1,4,3,5,4,6,12,3,3,1,6,5,0,7,5,14,12,5,12,9,2,7,2,1,7,9,1,7,2,2,2,6,2,13,7,8,2,15,6,9,0,0,0,0,5,7,1,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,13,8,0,0,7,3,9,4,0,2,1,0,6,2,0,0,1,0,8,2,0,0,1,7,8,10,8,3,9,4,2,2,1,0,0,6,4,0,10,0,0,0,14,6,0,0,0,3,5,5,0,0,5,0,1,0,4,9,12,6,0,1,0,8,1,9,5,6,2,0,9,1,11,3,3,0,3,3,4,0,1,1,0,2,18,0,0,0,2,15,0,6,12,1,8,0,0,1,7,4,4,8,6,8,5,2,0,0,0,7,1,2,10,0,9,0,11,11,4,0,0,0,9,10,6,2,3,8,0,15,0,0,0,3,0,0,0,10,8,21,12,1,0,3,7,7,0,0,5,2,16,14,2,6,9,9,0,17,4,0,11,2,7,0,0,0,10,13,4,8,7,0,2,7,2,7,0,0,6,8,20,3,4,6,9,9,3,7,0,0,4,15,11,0,4,7,9,5,0,0,3,0,2,0,2,8,4,3,3,2,3,4,4,8,0,0,0,0,0,0,0,0,10,2,10,0,6,0,9,6,0,9,6,3,11,8,11,0,0,6,8,0,0,0,0,4,6,10,4,4,0,7,1,3,0,0,0,0,0,0,7,7,0,0,0,0,0,14,2,8,0,0,0,0,0,13,4,14,4,2,2,12,0,6,2,0,1,0,7,5,1,15,15,9,11,7,8,2,12,0,7,7,3,10,2,0,9,11,5,0,0,5,0,0,0,0,2,2,5,0,0,0,4,0,0,5,3,7,1,15,10,5,1,0,3,0,0,0,0,14,0,1,6,2,3,0,7,0,8,8,5,3,8,10,15,0
"cell153",8,5,4,6,9,12,5,2,6,19,6,11,7,8,8,3,0,12,6,6,9,2,4,2,2,4,7,2,5,3,8,5,11,7,1,8,9,6,4,7,0,5,16,4,9,4,6,7,5,6,1,9,6,3,7,0,13,2,5,13,5,5,9,5,3,3,2,3,7,3,2,6,8,3,6,0,5,11,9,4,8,10,12,0,0,0,0,14,4,5,2,3,1,7,7,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,8,5,2,1,5,15,0,0,12,5,4,0,3,13,2,0,14,4,0,0,1,1,5,2,0,0,3,2,9,8,6,2,12,3,1,3,2,0,0,10,1,0,15,0,0,0,13,5,0,0,1,6,6,6,1,0,7,0,2,3,8,12,20,8,0,4,0,11,6,8,2,16,4,0,1,3,15,10,7,0,5,2,7,0,5,0,0,1,6,0,0,2,0,8,0,4,9,2,9,0,0,1,4,0,2,2,5,9,3,11,0,0,0,6,7,6,6,0,11,0,7,11,2,0,1,0,12,16,6,1,1,3,0,11,0,0,0,0,0,0,0,6,15,26,2,0,0,9,5,9,0,0,4,6,9,3,2,6,9,16,0,16,7,0,6,1,3,2,1,0,18,12,2,8,4,0,1,3,3,10,0,0,5,7,17,8,0,11,7,4,6,5,0,0,5,19,6,0,4,12,5,5,0,0,4,0,1,0,0,2,5,4,2,3,8,6,6,6,0,0,0,0,0,0,0,0,9,3,11,0,4,0,8,5,0,2,4,6,5,15,10,0,0,10,10,0,0,0,0,7,4,4,5,9,0,4,2,4,0,0,0,0,0,0,11,8,0,0,0,0,0,12,3,9,0,0,0,0,0,20,8,12,6,0,3,16,0,0,3,0,0,0,4,6,1,18,11,19,10,2,6,2,11,0,9,4,6,10,4,0,9,10,5,0,0,4,0,0,0,0,2,3,14,0,0,0,9,1,2,4,2,0,3,11,13,9,4,0,2,0,0,0,0,10,0,0,6,0,6,0,5,0,6,8,13,3,9,7,8,0
"cell154",5,2,4,8,3,0,3,3,5,5,10,5,7,6,2,0,3,13,7,2,9,3,3,7,0,3,1,2,4,1,3,2,7,3,0,8,3,5,4,2,7,1,7,2,6,3,2,1,5,11,4,4,9,7,3,0,1,2,2,0,4,4,0,2,0,1,3,0,0,0,1,0,0,3,2,0,1,0,3,2,2,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,7,2,1,6,4,6,3,8,0,0,7,0,0,3,4,12,0,2,3,0,0,0,9,5,1,0,4,0,6,3,2,0,0,0,3,11,0,6,0,0,0,4,0,0,1,7,2,10,4,0,2,4,0,5,1,0,6,4,5,0,3,0,7,9,4,1,9,7,4,2,1,4,6,0,0,0,0,3,0,0,1,0,3,0,2,2,1,1,0,1,1,4,1,5,1,2,2,3,7,3,9,1,0,0,1,0,0,0,6,0,1,5,0,6,0,12,3,11,0,1,0,4,2,1,0,4,3,0,2,0,0,0,0,0,0,2,3,6,8,1,0,0,6,3,12,0,0,0,1,6,10,4,3,5,3,0,4,10,0,10,2,2,2,1,0,6,5,2,1,0,0,0,5,9,1,0,0,3,3,11,4,6,0,1,4,5,3,0,0,3,9,5,0,3,3,3,12,0,0,2,0,1,1,2,0,0,0,0,2,6,4,4,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,2,0,1,7,3,1,2,0,4,0,4,3,0,0,0,1,0,1,8,4,4,0,0,1,5,0,0,0,0,0,0,6,0,0,2,0,0,0,8,2,7,0,0,0,0,0,6,0,4,3,0,0,7,0,3,2,3,2,0,4,6,0,3,1,10,6,3,6,0,5,1,7,4,4,9,2,0,3,7,2,0,0,5,0,0,0,0,0,7,6,0,0,0,15,5,0,0,2,3,13,9,6,4,4,3,0,0,0,0,0,4,0,3,1,0,2,0,3,0,1,7,2,1,4,5,5,2
"cell155",48,4,43,28,18,50,21,37,30,50,47,6,20,26,42,16,48,25,38,32,42,1,26,29,37,31,34,25,19,25,12,21,46,36,26,39,33,47,18,23,17,6,24,19,19,20,8,21,29,29,14,8,13,27,49,0,41,29,55,14,36,43,38,28,53,2,38,16,14,24,47,26,11,10,19,28,25,28,22,43,37,27,28,0,0,0,0,47,23,19,24,18,15,25,14,53,4,5,2,6,7,2,0,5,0,0,0,0,0,0,0,0,0,6,2,0,0,0,7,5,7,8,6,6,0,0,0,0,0,38,9,45,10,9,31,33,0,0,43,21,53,8,25,30,9,0,34,19,0,0,0,7,15,0,4,0,17,23,31,36,5,17,36,2,5,3,21,37,2,20,27,0,0,27,25,0,0,14,0,0,0,26,36,4,0,0,39,0,23,15,13,29,4,21,0,9,0,38,20,12,20,47,28,0,5,0,42,18,25,0,29,9,29,0,3,29,5,28,26,0,5,18,0,31,7,51,22,2,19,0,0,52,23,24,4,7,9,35,34,34,0,37,6,24,30,14,43,0,61,0,50,35,39,0,32,40,17,19,18,0,11,56,0,41,31,42,4,0,9,27,0,30,41,31,26,0,0,33,6,10,15,0,16,11,65,52,27,50,15,43,1,50,22,0,61,6,58,19,8,0,52,33,16,22,22,38,48,37,22,35,4,0,40,20,28,63,0,35,16,29,52,0,8,0,3,55,34,0,7,20,34,3,38,41,0,37,9,0,0,43,11,0,16,1,48,19,23,16,0,0,34,0,0,10,0,1,49,2,27,2,11,0,29,34,2,25,34,8,20,12,39,0,33,30,31,0,0,0,2,28,30,10,16,36,0,34,24,26,17,0,27,29,11,27,27,29,0,0,9,0,0,45,10,48,0,0,26,7,13,30,10,28,54,0,27,52,0,22,27,0,30,0,21,19,0,50,28,21,60,7,30,3,16,0,7,27,0,32,39,13,23,44,4,0,0,46,0,0,0,15,52,0,34,0,0,0,61,23,9,27,12,0,9,81,56,67,10,0,38,30,23,15,6,30,1,5,4,15,2,0,33,0,23,30,55,17,48,31,9,16
"cell156",3,3,3,8,2,2,2,6,0,4,5,1,1,5,8,3,1,4,4,5,3,2,0,1,1,2,2,0,1,2,2,2,4,0,4,4,6,13,3,4,4,1,4,0,0,3,2,1,1,7,5,4,2,5,7,0,0,1,2,0,0,4,0,0,0,2,1,0,0,1,2,0,3,0,1,0,0,1,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,5,2,4,5,7,6,2,3,0,0,6,0,0,0,3,7,0,5,1,5,0,0,2,1,1,0,2,0,9,1,5,0,0,0,3,5,0,10,0,0,1,3,0,0,0,8,2,1,0,1,1,1,0,3,0,0,2,4,9,1,5,0,4,4,5,8,5,3,1,4,0,6,2,0,0,0,0,8,0,0,0,0,0,0,1,0,1,3,0,0,0,5,0,5,1,0,5,3,3,4,7,3,0,0,9,0,0,0,8,0,0,9,0,2,0,0,9,6,0,6,0,6,3,5,0,6,12,0,6,0,0,0,0,0,0,0,0,8,4,5,0,0,3,4,4,0,0,0,7,4,8,6,1,1,0,0,9,7,0,3,4,3,5,3,0,6,5,6,1,0,0,0,5,6,5,0,0,2,6,12,5,9,3,6,5,3,5,0,1,4,8,15,0,4,13,7,3,0,0,5,0,2,4,3,0,9,0,0,3,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,5,0,3,10,2,0,11,0,3,0,8,5,0,0,0,0,5,4,3,2,5,0,0,1,6,0,0,0,0,0,0,7,0,0,2,0,0,0,5,1,8,0,0,0,0,0,7,0,0,0,2,3,1,1,2,1,0,0,1,3,2,0,1,7,2,5,3,4,0,8,0,8,4,1,1,1,0,7,5,9,0,0,1,0,0,0,0,0,3,9,0,0,0,9,2,0,1,1,1,5,8,1,6,4,0,0,0,0,0,0,3,0,4,2,0,1,0,5,0,7,4,5,0,2,2,6,0
"cell157",5,2,6,7,1,6,8,4,14,15,1,8,3,7,3,1,7,3,6,7,5,8,1,1,13,10,1,6,6,6,4,6,5,11,9,3,5,10,2,6,2,7,12,4,3,3,3,1,5,11,5,6,3,5,9,0,3,0,3,0,10,3,4,1,4,10,1,4,6,1,5,5,9,2,4,4,3,10,9,1,8,8,5,0,0,0,0,8,9,3,1,2,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3,5,0,0,2,10,11,6,7,6,8,1,11,2,0,5,0,0,7,1,0,0,0,9,3,15,0,6,5,4,7,2,2,0,0,4,7,0,6,0,0,0,4,1,0,0,1,8,7,4,0,0,10,0,0,1,2,3,6,13,3,4,0,7,2,7,1,2,0,0,3,0,6,6,3,0,3,1,6,0,0,1,2,6,5,0,5,0,4,0,0,1,1,2,13,0,0,0,8,8,0,4,7,5,3,7,0,0,0,3,2,4,13,0,7,0,12,1,7,2,0,0,3,4,5,4,3,17,0,12,0,0,0,0,0,0,2,5,2,4,5,0,0,3,1,8,0,0,0,2,9,6,3,3,4,4,0,5,4,0,7,1,4,10,0,0,12,9,6,0,0,0,0,5,3,3,0,0,5,3,10,11,2,8,6,5,4,11,0,0,1,3,4,0,3,9,9,2,0,0,7,0,6,0,1,3,3,0,0,0,6,5,4,4,0,0,0,0,0,0,0,0,1,0,2,4,10,0,4,6,0,5,11,2,5,9,4,3,1,4,5,0,0,0,0,6,8,1,3,2,0,3,0,7,0,0,0,0,0,0,7,0,0,0,7,0,0,9,5,11,0,0,0,0,0,11,0,5,1,1,1,5,0,5,5,0,9,0,9,7,2,4,8,10,5,8,14,0,2,0,8,0,7,6,3,0,5,7,3,2,0,0,0,0,0,0,0,9,20,0,0,0,10,1,3,6,6,0,4,9,7,4,3,0,0,0,0,0,0,10,0,0,2,3,0,0,7,0,3,5,6,3,6,6,3,0
"cell158",4,10,7,25,16,10,9,4,9,22,13,11,1,9,16,8,11,7,8,5,13,4,6,10,14,13,8,4,9,8,12,4,7,12,18,12,20,22,8,12,18,4,31,8,2,10,10,5,9,13,13,8,11,14,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,8,7,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,2,5,6,18,7,17,3,15,0,6,10,10,6,11,9,5,9,7,4,11,11,18,1,0,2,0,3,1,8,0,6,10,23,11,0,10,5,6,8,8,6,1,0,6,3,0,13,21,11,4,7,0,9,0,0,4,9,0,0,1,11,21,2,16,0,18,7,16,0,0,0,16,6,5,0,8,0,3,8,7,15,0,0,0,18,0,0,4,0,15,13,4,0,9,2,7,16,11,7,14,12,10,10,3,18,5,0,0,0,0,11,0,6,7,7,0,0,10,8,0,9,0,1,7,11,0,19,0,0,1,10,3,6,2,0,9,0,19,9,9,14,0,9,0,5,2,0,0,13,23,15,9,0,12,7,16,11,0,9,19,0,13,24,8,4,0,7,16,13,0,25,19,17,0,0,8,8,5,5,1,6,2,9,22,4,3,16,0,3,26,12,0,26,1,8,9,0,0,3,12,3,7,16,18,7,11,17,18,1,4,11,4,14,13,14,10,13,4,17,0,7,0,4,16,10,0,11,26,4,0,12,6,0,15,11,19,9,0,15,0,4,0,8,17,5,17,10,8,9,2,0,20,11,0,0,0,0,7,7,0,8,18,0,10,5,7,0,8,0,15,0,16,4,0,0,0,0,13,11,17,5,12,0,9,1,3,17,0,6,13,5,21,11,0,0,12,0,0,3,6,6,16,7,1,3,0,14,25,1,4,5,0,11,17,0,8,6,0,3,0,15,25,0,14,16,26,7,3,9,0,21,0,26,5,5,12,16,7,7,16,15,17,9,0,8,10,2,13,16,0,10,0,2,0,13,10,0,0,4,0,0,18,10,4,6,2,0,20,8,8,14,4,6,6,6,11,0,0,9,6,3,15,15,3,15,8,13,10
"cell159",12,11,24,51,11,33,21,14,19,42,22,30,29,27,65,17,26,41,17,33,12,20,13,23,9,14,9,10,24,6,25,18,23,33,12,54,17,12,29,44,21,43,52,27,18,29,14,19,18,32,11,13,16,9,32,0,45,13,16,34,26,24,25,36,32,8,26,21,19,17,15,28,21,20,10,16,11,14,29,9,20,12,46,0,0,0,0,36,30,21,18,30,17,49,23,27,2,25,15,19,24,32,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,16,1,32,0,0,0,30,33,61,9,54,4,24,0,31,16,0,0,4,10,17,0,0,0,26,39,27,18,28,22,24,0,0,0,4,0,16,17,30,0,30,0,0,0,22,15,0,0,0,43,9,36,0,2,28,0,0,8,19,25,31,23,0,9,0,22,25,13,27,12,33,0,0,0,24,10,16,0,35,19,35,0,0,21,0,29,63,0,2,14,0,49,10,26,22,0,31,0,0,31,36,9,12,0,11,11,17,24,0,11,0,12,18,17,19,0,25,5,18,28,25,0,24,0,2,48,29,0,27,38,0,55,0,0,0,0,0,48,0,30,40,12,17,8,0,40,0,0,29,10,15,0,30,9,13,20,0,26,9,37,42,0,45,0,46,9,6,0,36,50,19,0,0,0,0,12,13,18,0,0,28,18,30,40,0,14,33,23,7,22,0,0,8,50,68,0,9,18,20,25,0,0,13,0,4,0,0,22,0,0,23,14,18,16,17,44,0,0,0,12,30,36,15,0,40,9,33,11,20,0,20,29,0,4,49,23,29,5,62,0,23,46,32,0,0,0,3,35,32,17,17,35,0,16,0,19,6,0,0,0,0,0,22,25,0,0,44,9,16,0,0,3,16,1,16,31,0,21,2,24,31,3,9,49,0,10,9,0,27,0,13,14,19,5,19,38,10,7,46,0,19,0,31,13,8,42,19,0,25,17,10,0,0,10,0,0,0,0,0,25,31,0,5,16,60,27,13,34,11,26,10,37,20,39,43,0,33,0,0,0,6,0,34,1,0,15,2,0,0,6,16,44,17,37,24,21,26,17
"cell160",3,2,8,6,1,3,5,1,0,6,13,5,3,6,4,3,7,5,2,1,8,1,1,6,5,3,3,6,0,0,5,0,4,3,5,2,2,3,4,5,5,2,4,2,5,1,1,3,2,4,5,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,2,2,5,1,6,5,1,5,0,0,3,0,0,0,1,6,0,7,4,5,0,0,9,3,0,0,0,0,4,2,4,0,0,0,4,7,6,7,0,0,4,0,0,1,3,5,0,2,2,0,0,0,0,1,0,0,8,6,4,0,6,0,1,1,1,1,5,3,4,5,2,3,6,0,0,0,0,3,0,0,0,1,0,0,4,2,0,9,0,0,0,7,0,2,0,0,11,2,1,1,12,0,0,0,5,0,0,0,2,0,2,9,0,4,0,1,11,5,0,3,0,0,5,3,1,6,2,0,7,0,0,0,0,0,0,2,0,1,4,7,0,0,7,5,12,0,0,1,4,10,2,1,2,3,0,0,2,0,0,11,4,0,1,9,0,7,5,3,0,0,0,0,4,0,2,0,0,6,3,4,3,6,1,1,7,0,2,0,0,1,10,0,0,2,3,3,2,0,0,5,0,2,4,4,0,4,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,5,7,6,0,1,0,3,0,11,6,0,0,0,0,6,4,3,1,1,0,0,1,5,0,0,0,0,0,0,8,0,0,1,0,0,0,7,5,7,0,0,0,0,0,11,0,5,9,0,4,5,0,2,2,0,0,7,0,3,0,2,6,3,1,3,4,0,6,4,6,4,1,9,0,0,5,6,4,0,0,6,0,0,0,0,0,3,4,0,0,0,10,6,0,0,0,1,6,0,0,4,7,2,0,0,0,0,0,5,0,2,9,4,0,0,6,0,4,0,4,1,7,3,6,0
