"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","Burn4_TF7","Burn4_TF8","Burn4_TF9","A1_TF1","A1_TF2","A1_TF3","A1_TF4","A1_TF5","A1_TF6","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A5_TF1","A6_TF1","A6_TF2","B1_TF1","B1_TF2","B1_TF3","B1_TF4","B1_TF5","B2_TF1","B2_TF2","B2_TF3","B3_TF1","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B4_TF5","B4_TF6","B4_TF7","B4_TF8","B4_TF9","B4_TF10","B4_TF11","B4_TF12","B4_TF13","B4_TF14","B4_TF15","B4_TF16","B4_TF17","B4_TF18","B4_TF19","B4_TF20","B4_TF21","B4_TF22","B4_TF23","B4_TF24","B4_TF25","B4_TF26","B4_TF27","B5_TF1","B5_TF2","B5_TF3","B5_TF4","C1_TF1","C1_TF2","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","D1_TF1","D1_TF2","D1_TF3","D2_TF1","D2_TF2","D2_TF3","D3_TF1","D4_TF1","D4_TF2","D4_TF3","D4_TF4","D4_TF5","D4_TF6","D4_TF7","D4_TF8","D4_TF9","D4_TF10","D4_TF11","D4_TF12","D4_TF13","D5_TF1","D5_TF2","D5_TF3","D5_TF4","D5_TF5","D6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell188",21,24,22,38,7,31,21,31,27,49,27,28,32,39,29,8,11,61,22,49,45,25,20,19,14,45,27,25,23,36,65,14,80,27,24,36,14,63,20,18,31,9,55,27,31,35,32,7,41,38,22,65,17,32,50,0,48,15,43,55,52,55,41,24,81,45,35,40,59,26,46,31,39,10,33,53,18,70,54,16,41,41,38,0,0,0,0,54,37,24,9,36,8,42,26,54,14,23,34,65,31,38,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,21,30,21,4,76,27,3,0,39,48,41,35,34,41,38,0,49,12,0,0,0,5,27,0,0,10,44,45,30,78,27,32,28,0,0,0,21,18,11,20,29,0,30,25,3,0,52,20,0,0,0,40,59,32,0,6,20,0,6,28,47,37,10,16,7,16,0,35,11,27,38,54,8,0,0,0,32,22,23,0,34,30,14,0,10,36,0,34,26,0,4,4,3,103,6,30,58,4,37,0,0,26,20,20,10,1,14,44,44,40,0,22,0,27,46,37,31,0,41,3,42,82,29,0,34,4,42,34,44,0,34,46,0,39,29,25,2,0,0,12,0,50,66,47,46,0,0,10,4,0,14,0,30,0,60,37,29,18,17,27,0,49,43,6,64,12,71,16,1,0,54,35,35,0,7,4,7,20,42,34,0,0,30,5,52,49,0,16,14,32,19,15,21,0,40,27,33,0,15,56,38,4,82,32,0,41,0,0,0,42,4,0,12,14,47,20,13,37,0,0,0,0,0,37,25,6,50,16,48,8,48,0,46,47,6,9,35,21,58,6,52,0,10,60,42,0,0,0,2,36,60,32,21,63,0,53,0,15,22,6,10,29,0,8,99,35,0,0,46,0,21,4,3,43,29,9,41,29,0,40,10,22,32,6,31,47,6,0,34,0,40,0,15,34,21,1,46,31,54,22,54,0,5,0,59,19,19,95,38,11,21,42,28,0,0,30,0,0,0,0,26,12,31,0,15,0,81,38,21,32,32,32,47,49,29,61,35,0,25,10,8,20,36,7,12,0,15,15,0,0,52,17,15,16,26,58,59,21,23,8
"cell189",1,4,5,4,3,6,3,6,1,16,5,3,9,3,7,2,4,13,9,1,3,3,3,3,3,4,5,2,4,2,5,1,7,4,2,3,2,6,2,10,11,6,10,1,1,2,9,5,1,3,2,10,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,3,2,2,0,5,1,0,0,0,1,3,0,0,1,4,0,0,0,0,0,4,2,0,0,3,6,1,1,12,8,5,4,4,2,0,5,6,0,0,0,3,0,7,7,10,0,2,5,3,5,3,4,0,7,6,3,0,0,0,2,6,1,8,1,0,0,4,2,0,0,4,6,7,0,0,1,7,0,3,0,0,3,5,1,1,10,0,4,3,5,5,5,3,4,3,0,11,5,0,0,0,3,2,2,0,3,2,3,0,0,2,4,6,0,0,3,5,1,13,0,0,4,0,4,1,8,0,2,0,1,5,11,3,3,1,6,4,3,8,0,8,4,11,1,0,0,1,6,4,0,4,7,0,5,0,0,0,0,0,0,2,3,4,3,9,1,0,2,8,8,0,0,1,5,7,11,4,1,6,0,1,9,10,0,9,9,3,3,5,0,11,8,3,1,0,0,0,5,10,7,0,0,9,2,9,3,7,5,1,11,1,7,0,0,2,2,4,0,9,4,6,3,0,0,7,0,1,1,3,2,2,0,0,1,1,13,7,8,0,1,0,0,0,0,0,0,3,2,2,3,1,0,7,9,0,2,5,2,2,2,2,0,0,6,4,0,0,0,0,3,14,2,1,4,1,3,1,8,0,1,0,0,0,0,7,8,0,1,0,0,0,1,4,9,0,0,0,0,0,6,3,4,4,0,5,7,2,0,4,0,9,0,1,2,0,9,3,8,5,1,6,0,15,0,1,4,1,3,7,1,0,12,7,2,4,0,0,2,0,0,4,4,7,0,0,0,6,4,0,1,3,2,5,3,8,9,6,0,0,0,0,0,0,2,0,6,3,5,0,0,11,3,5,6,4,1,3,8,2,1
"cell190",3,5,3,5,8,5,0,7,1,2,4,0,5,2,2,5,6,6,2,3,5,4,6,3,3,2,10,4,5,7,2,3,4,4,1,2,2,7,2,5,2,2,6,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7,1,4,4,8,3,2,8,0,0,1,0,0,0,2,8,0,2,1,6,0,0,7,4,0,0,0,0,6,0,4,0,0,0,4,4,1,2,0,0,4,0,0,0,3,8,0,1,0,0,2,0,0,4,0,0,6,5,2,0,11,0,4,0,0,0,5,5,6,8,0,8,4,0,0,0,0,5,0,0,0,4,0,0,3,3,0,5,0,0,0,3,0,2,1,0,7,2,1,0,3,0,0,0,3,0,0,0,1,0,1,1,0,5,0,4,8,1,0,1,0,7,6,0,0,1,2,0,1,0,0,0,0,0,0,1,0,4,4,8,0,0,2,2,9,0,0,1,0,4,8,5,6,2,0,0,6,0,0,2,1,0,0,4,0,11,3,1,0,0,0,0,6,1,8,0,0,4,1,2,1,6,4,1,6,0,3,0,0,3,6,4,0,8,7,8,1,0,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,7,1,0,2,0,2,0,7,1,0,1,0,1,6,6,4,2,2,0,0,1,5,0,0,0,0,0,0,3,0,0,2,0,0,0,5,9,6,0,0,0,0,0,6,3,2,1,1,2,1,0,13,2,3,0,6,0,0,0,13,2,1,2,7,4,0,4,0,9,1,2,9,0,0,1,9,0,0,0,5,0,0,0,0,0,0,4,0,0,0,8,4,0,0,2,3,5,0,0,9,3,2,0,0,0,0,0,0,0,2,4,5,0,0,6,0,6,1,2,1,6,2,6,1
"cell191",2,3,12,11,5,1,6,1,2,4,1,7,0,4,3,2,7,6,5,2,4,0,1,2,2,3,3,1,0,3,3,3,9,0,0,4,2,4,1,2,8,2,6,7,5,3,4,0,2,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,4,1,1,7,1,2,2,0,0,3,0,0,2,0,8,3,2,1,2,0,0,20,3,0,0,0,0,6,5,3,0,0,0,4,0,5,3,0,0,2,3,0,1,0,2,0,0,1,0,3,0,0,3,0,0,2,9,1,0,1,0,4,0,3,0,2,2,12,5,0,6,1,0,0,0,0,3,0,0,0,2,0,0,4,2,0,5,0,1,0,4,0,4,0,0,5,5,1,4,3,0,0,0,3,0,0,0,9,0,2,5,0,5,0,5,8,5,0,2,0,0,2,6,0,3,8,0,6,0,0,0,0,0,0,1,0,5,6,4,0,0,4,9,7,0,0,2,2,6,2,4,4,2,0,0,6,0,3,11,1,0,0,9,0,6,5,2,0,0,0,0,5,11,3,0,0,1,1,8,5,2,7,1,5,0,4,0,0,0,6,3,0,5,4,5,4,0,0,1,0,2,4,1,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,6,5,2,0,3,0,5,0,5,1,0,2,1,0,2,6,3,7,1,0,0,0,5,0,3,0,0,0,0,7,0,0,2,0,0,0,7,3,5,0,0,0,0,0,7,0,4,1,2,0,6,0,2,3,4,0,2,0,2,0,4,2,3,4,2,3,0,4,3,3,1,1,4,0,0,3,3,1,0,0,1,0,0,0,0,0,0,5,0,0,0,14,1,0,0,2,4,3,0,2,3,2,3,0,0,0,0,0,5,0,2,3,1,0,0,2,0,3,9,4,7,6,1,0,4
"cell192",2,3,0,6,6,3,3,5,9,8,7,7,2,2,8,1,6,2,3,6,6,2,2,3,3,3,5,4,2,0,4,3,8,6,5,3,3,8,3,3,7,4,1,1,2,6,1,0,6,2,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,7,2,4,4,9,12,9,6,0,0,3,0,0,1,3,9,0,4,6,5,0,0,6,3,0,0,0,0,0,2,1,0,0,0,10,5,4,2,0,0,2,0,0,1,4,4,0,8,0,0,1,0,0,1,0,0,5,2,3,0,1,0,3,4,8,9,7,4,3,13,0,8,2,0,0,0,0,6,0,0,0,3,0,0,4,2,0,3,0,0,0,6,1,3,0,0,7,4,1,3,5,0,0,0,1,0,0,0,5,0,2,3,0,2,0,5,3,6,0,6,0,2,6,6,0,8,5,0,3,0,0,0,0,0,0,7,0,3,2,5,0,0,7,3,5,0,0,2,3,6,5,3,1,0,0,0,6,1,0,3,4,0,2,5,0,9,9,3,0,0,0,0,1,6,1,0,0,2,6,11,3,6,6,4,5,0,3,0,0,1,6,5,0,2,7,2,9,0,0,9,0,2,8,2,0,5,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,4,1,1,0,9,0,6,0,4,4,0,0,0,0,8,4,4,8,6,0,0,5,4,0,0,0,0,0,0,6,0,0,2,0,0,0,2,7,4,0,0,0,0,0,3,2,1,7,0,0,14,0,10,5,2,0,5,0,8,0,0,5,4,9,0,1,0,5,0,4,4,0,8,0,0,7,1,2,0,0,7,0,0,0,0,0,0,3,0,0,0,7,3,0,0,3,4,2,5,5,8,4,6,0,0,0,0,0,9,0,8,9,3,1,0,1,0,7,2,3,4,11,5,2,2
"cell193",34,12,28,29,14,24,25,7,29,24,20,18,2,15,36,11,12,19,29,31,10,11,9,12,6,15,15,9,12,19,24,3,19,16,10,23,18,25,19,8,16,18,25,24,14,11,11,5,19,13,19,25,11,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,9,17,12,42,28,41,0,14,20,16,25,18,23,4,20,19,12,19,16,42,0,0,0,0,0,4,17,0,10,17,22,8,0,23,13,14,4,22,12,4,0,24,0,0,4,18,32,0,16,0,15,0,0,13,19,0,0,0,33,19,10,5,0,21,13,16,0,0,0,28,8,10,0,7,0,5,25,31,32,0,0,3,14,0,16,1,0,21,20,20,4,15,0,24,8,14,12,23,29,17,25,0,26,12,0,0,0,0,11,0,12,5,20,0,0,14,7,0,15,0,3,7,25,4,22,4,0,0,19,7,8,0,0,12,0,11,4,17,13,0,32,0,2,12,7,0,5,27,32,29,0,17,20,15,17,0,10,23,0,24,33,14,13,0,18,5,17,0,36,25,18,0,0,21,17,13,9,0,14,7,23,25,31,13,18,0,0,18,24,0,41,4,38,16,5,0,13,25,14,30,22,24,26,11,17,18,3,15,17,10,28,10,30,10,8,25,16,0,5,0,4,23,18,5,15,33,43,5,15,5,0,24,21,11,8,0,24,0,20,0,22,20,18,13,22,11,29,6,0,33,15,0,0,0,0,20,17,0,19,17,0,18,14,7,0,15,0,14,0,31,15,0,0,0,3,8,13,9,13,17,0,22,1,6,13,0,8,25,10,32,44,0,0,9,0,0,4,1,19,26,3,0,13,0,24,16,14,5,22,0,11,31,0,4,22,0,22,0,28,30,0,20,21,14,25,9,13,0,13,0,9,9,15,28,16,11,40,30,6,24,22,0,11,23,0,22,36,0,22,0,7,0,30,28,0,0,28,0,0,43,23,12,9,42,0,19,12,20,2,14,7,7,2,19,0,0,7,0,7,30,23,24,17,31,13,3
"cell194",2,1,3,5,3,1,5,3,1,7,10,4,6,2,10,6,2,9,7,6,2,1,1,1,3,2,4,4,5,1,8,0,6,2,7,4,5,8,0,7,3,4,7,3,6,5,2,3,1,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,4,5,7,7,4,4,0,0,4,0,0,0,0,1,0,10,2,4,0,0,5,4,0,0,0,0,1,4,3,0,0,0,2,0,11,4,0,0,0,2,0,0,1,3,0,6,1,0,2,0,0,1,0,0,4,4,2,0,2,0,1,0,2,0,2,5,7,8,0,2,3,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,0,0,0,7,0,4,0,0,3,3,1,0,3,0,0,0,1,0,0,0,2,0,1,2,0,10,0,6,6,4,0,5,0,2,5,1,0,4,4,0,3,0,0,0,0,0,0,3,0,4,7,6,0,0,5,0,6,0,0,2,4,9,8,4,3,6,0,0,8,0,0,8,2,0,0,5,0,4,6,2,2,0,0,0,3,0,9,0,0,4,3,6,5,4,5,3,3,0,3,0,0,7,2,1,0,5,2,6,4,0,0,8,0,2,1,6,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,0,2,7,0,0,3,0,2,0,6,2,0,0,0,0,4,4,3,2,4,0,0,4,4,0,0,0,0,0,0,1,0,0,4,0,0,0,5,6,4,0,0,0,0,0,3,4,3,7,0,3,8,0,2,2,1,0,0,0,0,0,4,1,5,0,5,2,0,2,0,4,5,1,4,0,0,2,8,3,0,0,4,0,0,0,0,0,2,5,0,0,0,1,1,0,0,4,2,11,0,0,6,4,3,0,0,0,0,0,6,0,7,1,3,1,0,3,0,8,14,3,10,1,0,5,0
"cell195",3,2,4,5,2,3,4,4,3,17,4,6,5,5,10,2,9,11,9,6,5,4,3,1,6,2,0,6,2,5,5,1,11,7,4,6,3,4,7,7,16,5,5,0,2,2,6,6,4,0,3,9,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,2,2,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,2,1,3,7,1,2,2,1,1,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0,1,0,9,0,0,1,7,2,0,2,6,4,7,4,3,0,0,4,7,0,0,0,6,0,5,5,8,0,1,8,3,11,3,3,0,3,1,2,1,3,0,7,5,0,7,0,0,0,6,1,0,1,5,6,8,0,0,1,4,0,2,0,0,8,6,2,0,8,0,8,1,4,1,5,7,8,8,0,8,7,0,0,0,2,3,1,0,3,2,2,0,0,3,5,3,0,0,3,5,0,9,0,0,0,2,5,2,8,0,0,0,0,1,7,5,5,3,3,5,5,7,0,12,7,2,1,2,0,3,14,3,0,5,3,0,13,0,0,0,0,0,0,2,8,6,2,12,0,0,3,5,6,0,0,2,3,10,8,5,2,7,0,1,7,6,0,4,2,4,6,2,0,8,7,2,1,0,0,0,4,10,3,0,0,2,7,5,3,11,1,4,5,4,8,0,0,2,6,2,0,12,2,9,1,0,0,1,0,3,2,1,2,4,0,0,5,0,4,4,10,2,2,0,0,0,0,0,0,3,2,1,5,4,0,7,6,0,2,9,2,3,2,3,2,0,6,4,0,0,0,0,5,5,0,1,5,0,2,4,3,0,1,0,0,0,0,7,3,0,0,0,0,0,9,7,11,0,0,0,0,0,3,1,6,8,0,5,7,2,0,2,0,13,0,5,4,0,12,3,12,3,11,8,0,12,0,2,2,7,1,8,1,0,3,7,3,2,0,2,5,0,0,2,0,6,0,0,0,5,8,2,0,1,1,7,9,9,7,5,1,0,0,0,0,0,7,0,6,5,10,0,0,6,1,5,8,1,3,8,4,3,7
"cell196",10,7,5,5,14,8,2,4,1,14,7,8,7,3,10,2,5,7,7,7,10,2,1,2,3,4,6,3,4,2,6,7,7,5,7,3,5,6,2,8,1,7,6,0,3,2,8,5,6,5,8,2,3,7,3,0,7,4,8,11,7,14,1,3,11,3,5,7,6,2,5,4,5,2,4,3,3,8,7,6,6,14,18,0,0,0,0,9,6,10,3,1,4,2,6,8,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,9,6,2,2,9,13,0,0,12,4,9,2,4,11,0,0,4,6,0,0,2,1,6,3,0,0,1,9,4,2,10,1,12,1,5,3,4,0,0,7,2,0,10,0,0,0,10,4,0,0,1,4,3,7,0,0,4,0,1,9,13,12,19,5,0,4,0,15,2,5,1,9,2,0,0,0,10,6,4,0,4,2,2,0,0,0,0,3,19,0,0,4,0,18,0,5,4,0,9,0,0,2,5,0,5,4,3,6,7,5,0,1,0,4,4,3,8,0,9,0,8,11,4,0,2,0,7,13,14,0,2,4,0,11,0,0,0,0,0,0,0,7,11,14,9,1,0,5,5,6,0,0,8,3,8,12,3,7,5,17,0,18,6,0,11,4,5,8,0,0,10,18,4,7,4,0,0,7,8,7,0,0,8,7,12,3,1,3,3,3,5,9,0,0,9,11,14,0,8,8,3,8,0,0,3,0,3,0,0,2,4,1,3,2,8,6,5,10,0,0,0,0,0,0,0,0,8,10,9,0,7,0,18,4,0,2,8,2,6,9,11,0,0,5,14,0,1,0,0,9,8,2,8,5,0,6,1,6,0,0,0,0,0,0,6,11,0,0,1,0,0,17,4,6,0,0,0,0,0,15,4,9,6,2,7,14,0,3,6,0,0,0,4,1,2,10,11,19,8,3,10,0,7,0,9,6,4,11,5,0,10,14,5,0,0,5,0,0,0,0,2,3,14,0,0,0,7,1,1,7,2,0,4,14,7,9,6,0,3,0,0,0,0,15,0,1,7,1,2,0,7,0,9,7,11,9,17,8,13,0
"cell197",3,3,0,5,4,3,4,5,0,2,11,2,3,2,4,1,2,3,2,1,4,2,3,0,3,1,1,1,6,5,3,1,2,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,8,0,1,6,0,0,4,0,0,0,0,7,0,3,1,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,6,1,4,0,0,0,1,0,2,1,1,0,11,0,1,2,0,4,2,0,0,1,0,3,0,4,1,1,0,0,0,2,3,4,3,4,0,0,0,0,0,0,3,0,2,0,2,0,0,3,3,0,4,0,0,0,2,0,2,0,0,2,9,0,6,2,0,0,0,0,0,0,0,2,0,1,10,0,2,0,7,4,1,0,1,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,1,7,0,0,5,3,4,0,0,2,4,0,0,1,0,1,0,0,8,0,2,10,7,0,0,8,0,3,3,2,1,0,0,0,1,1,3,0,0,4,1,2,3,2,3,2,4,0,1,0,0,1,3,0,0,3,0,0,0,0,0,2,0,0,2,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,5,4,0,0,0,1,0,3,0,0,7,1,0,0,6,2,3,3,0,0,0,7,0,1,0,0,0,0,5,0,0,0,0,0,0,7,6,3,0,0,0,0,0,3,1,1,2,0,1,3,0,2,3,2,0,2,0,6,0,6,5,6,3,1,7,0,2,5,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,6,5,0,0,3,3,2,0,0,5,0,1,0,0,0,0,0,6,0,3,4,4,1,0,1,1,2,5,3,1,4,4,0,4
"cell198",5,4,11,11,5,7,7,7,3,16,8,5,7,8,7,2,8,4,13,15,16,9,2,2,4,16,15,8,9,2,5,7,5,7,3,2,5,7,7,12,5,9,15,11,4,7,15,1,2,1,6,15,9,12,9,0,9,7,23,15,10,9,12,11,18,4,5,11,16,1,13,11,2,1,14,4,7,4,2,8,4,10,16,0,0,0,0,9,9,2,7,2,1,2,2,3,5,0,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,4,14,10,3,0,1,2,3,9,4,3,0,0,1,0,0,2,7,3,3,3,5,4,0,0,11,8,12,8,15,1,9,3,23,5,0,0,3,2,7,0,1,0,4,13,13,9,2,8,8,4,2,25,0,8,0,7,6,0,0,23,2,0,2,2,0,0,0,8,5,0,1,0,10,0,8,10,1,22,1,3,0,10,0,10,6,6,8,6,12,0,0,2,13,3,8,3,19,2,6,0,1,12,0,5,18,0,4,8,0,4,0,4,12,1,6,0,0,6,6,9,2,0,7,1,4,9,0,9,0,6,16,2,3,0,8,0,5,12,8,0,6,1,19,0,6,0,1,14,0,8,22,8,15,0,5,9,3,8,16,8,12,0,0,15,15,19,3,0,7,1,5,12,8,5,25,6,0,17,10,0,9,0,13,4,1,0,13,9,16,7,8,9,13,5,8,7,0,0,16,3,15,17,1,2,4,19,10,0,10,0,5,13,9,0,5,10,12,1,11,15,1,5,6,0,1,3,12,2,1,2,3,15,7,8,0,0,3,0,0,0,0,2,27,1,2,2,1,0,4,12,1,4,10,0,8,2,8,0,7,8,11,1,0,0,0,10,7,7,9,6,0,0,5,16,4,0,9,24,2,10,15,1,0,5,9,0,0,11,7,7,0,0,0,1,6,2,5,9,12,2,7,11,0,15,4,0,3,0,7,18,0,12,13,6,12,3,11,0,15,0,6,3,7,6,16,17,8,9,9,0,0,5,0,0,0,12,12,0,18,1,0,0,18,9,1,11,2,3,8,13,12,12,10,0,5,13,3,11,0,11,0,4,4,11,3,0,11,1,18,4,14,5,24,9,3,6
