pop	true_time
1_2	20.0340141255874
1_2	21.1989091259893
1_2	22.5226188781671
1_2	23.5729840367567
1_2	24.3539954819717
1_2	25.9482752119657
1_2	26.8799782723654
1_2	27.1295704536606
1_2	28.6272037720773
1_2	29.4106875136495
1_2	30.1884325507563
1_2	31.268226850545
1_2	32.8642911466304
1_2	33.6837553728838
1_2	34.5112207378261
1_2	35.8635739476886
1_2	36.9394267876633
1_2	37.9358775718138
1_2	38.7294746623375
1_2	39.6090579894371
1_2	40.6864338009618
1_2	41.7803488597274
1_2	42.4489008984528
1_2	43.4398910314776
1_2	44.8623525043949
1_2	45.0860385431442
1_2	46.4937740955502
1_2	47.2625755155459
1_2	48.3800912969746
1_2	49.7848737859167
1_2	50.344338882016
1_2	51.5182182190474
1_2	52.5274679840077
1_2	53.2113179108128
1_2	54.1753143032547
1_2	55.9220865215175
1_2	56.1747120609507
1_2	57.8428166040685
1_2	58.6536324149929
1_2	59.9755913084373
1_2	60.0841422225349
1_2	61.3417861217167
1_2	62.4885352118872
1_2	63.8788329821546
1_2	64.1708129739854
1_2	65.9025779105723
1_2	66.4416257392149
1_2	67.1135624507442
1_2	68.156652379781
1_2	69.827677680878
1_2	70.8183644430246
1_2	71.893225537613
1_2	72.7270074277185
1_2	73.2316902559251
1_2	74.9113550325856
1_2	75.5758998005185
1_2	76.3337761962321
1_2	77.3396244447213
1_2	78.0458162205759
1_2	79.5972503379453
1_2	80.2694089817815
1_2	81.6102295999881
1_2	82.0290794512257
1_2	83.5700650911313
1_2	84.8519514305517
1_2	85.3689596140757
1_2	86.2920031340327
1_2	87.7532234606333
1_2	88.1012273274828
1_2	89.9395871495362
1_2	90.2148892185651
1_2	91.5533603068907
1_2	92.0125759083312
1_2	93.6407202510163
1_2	94.4108518511057
1_2	95.1894752781373
1_2	96.2932134373114
1_2	97.1253735341597
2_3	98.0266666940879
2_3	98.3113367019687
2_3	99.8876405074261
2_3	101.077828541165
2_3	101.710268852301
2_3	102.269629489165
2_3	103.578713273862
2_3	105.057028263342
2_3	105.674160368973
2_3	107.0019569695
2_3	107.560464683222
2_3	109.104167941958
2_3	110.095727312379
2_3	110.308840087382
2_3	111.338932940969
2_3	112.935948492959
2_3	113.149160153
2_3	114.206808363786
2_3	116.104491456877
2_3	116.686778971693
2_3	117.834964065813
2_3	118.381360127823
2_3	119.263812943827
2_3	120.620163478889
2_3	121.751365536358
2_3	122.191778094508
2_3	123.139819286996
2_3	124.670084234094
2_3	125.5634202566
2_3	126.63382247882
2_3	128.119475721382
2_3	128.906685292488
2_3	129.491439368343
2_3	130.818920459365
2_3	131.580610909499
2_3	132.48024252546
2_3	133.236467583571
2_3	134.593845628668
2_3	135.291581221158
2_3	137.089715383016
2_3	137.654866402969
2_3	138.824674937408
2_3	139.704200832406
2_3	140.573846947402
2_3	141.47258742759
2_3	142.182660342427
2_3	144.035361481365
2_3	144.947608396644
2_3	145.73451559199
2_3	146.510997572215
2_3	147.180160264252
2_3	148.852710942738
2_3	149.170998630812
2_3	150.160208941204
2_3	152.108669655863
2_3	152.329634506023
2_3	153.779686480295
2_3	154.813505672617
2_3	155.237096388824
2_3	157.023261798313
2_3	157.993603480048
2_3	158.151824331842
2_3	159.601044661598
2_3	160.405094942078
2_3	161.837269047042
2_3	162.605556251248
2_3	163.305122464662
2_3	164.878152505727
2_3	165.374093981925
2_3	167.071222753264
2_3	167.385701685445
2_3	168.440560178133
2_3	169.439510727301
2_3	170.811245550867
2_3	171.544681502273
2_3	173.103171462892
2_3	174.028094911249
2_3	175.058900994482
2_3	175.269098584075
2_3	176.447174423607
2_3	177.583987636724
2_3	178.20955345151
2_3	179.920758733759
2_3	181.026175520848
2_3	181.699078939157
2_3	183.088961909758
2_3	183.259039629949
2_3	184.389508140972
2_3	185.963007201673
2_3	187.063236330636
2_3	187.714765722631
2_3	188.352304986678
2_3	189.933651310392
2_3	190.799186296528
2_3	191.754421198042
2_3	192.138280219166
2_4	97.3127182316966
2_4	99.0855312412605
2_4	99.4268197687343
2_4	100.321210831637
2_4	101.786910562078
2_4	102.268196776742
2_4	103.468690729467
2_4	104.595667384565
2_4	105.84768352448
2_4	106.815172380535
2_4	107.515369124478
2_4	109.079101296375
2_4	109.778184886789
2_4	110.59194185352
2_4	111.312461356167
2_4	112.204889400862
2_4	113.770818988793
2_4	114.231512302998
2_4	115.301353702322
2_4	116.856382366968
2_4	117.862130341586
2_4	118.77554895659
2_4	119.270441851811
2_4	120.738849743037
2_4	121.781658067135
2_4	122.542181975674
2_4	123.299070479115
2_4	124.408491188427
2_4	125.18202542793
2_4	126.686452576658
2_4	127.662288254127
2_4	129.033597995993
2_4	130.024517017882
2_4	130.943806770258
2_4	131.720205615042
2_4	132.790746795014
2_4	133.52692580712
2_4	134.700603140751
2_4	135.127219405491
2_4	137.069936762797
2_4	138.033689551987
2_4	138.256961147999
2_4	140.099957640981
2_4	140.497637865599
2_4	141.763766227756
2_4	142.600350086577
2_4	143.490971968276
2_4	144.527288462501
2_4	145.322115697665
2_4	146.237879954977
2_4	147.4214198431
2_4	148.62634247588
2_4	149.289528937079
2_4	150.165418079821
2_4	151.716420979239
2_4	152.202919292729
2_4	153.852925944841
2_4	154.982067075791
2_4	156.038529670797
2_4	156.617558699334
2_4	158.021917809499
2_4	158.146995290183
2_4	159.413508401019
2_4	161.026564348955
2_4	161.261886713095
2_4	162.217815216165
2_4	163.198909609811
2_4	164.877733850852
2_4	165.453902526293
2_4	166.686055335216
2_4	168.090041437885
2_4	168.308149132878
2_4	169.879797722213
2_4	170.586740879342
2_4	171.370665635448
2_4	172.308299984317
2_4	173.986017739866
2_4	174.763406808255
2_4	175.470604390372
2_4	176.499384567374
2_4	177.528864698252
3_5	192.69436283363
3_5	193.866821324453
3_5	194.269854952581
3_5	196.053689953871
3_5	196.241420216393
3_5	197.73623296502
3_5	198.375092695002
3_5	200.10021096468
3_5	201.056112901308
3_5	201.229262027657
3_5	202.815638294909
3_5	203.538539548637
3_5	204.475117267808
3_5	205.368609043304
3_5	206.720427119406
3_5	207.384255699348
3_5	209.0729787827
3_5	209.375468219165
3_5	210.652598547516
3_5	211.488198196283
3_5	212.536712505156
3_5	213.228079183958
3_5	214.570541156456
3_5	215.215057182824
3_5	216.894165700534
3_5	217.998439247021
3_5	218.853318948997
3_5	219.270975961117
3_5	220.151482273592
3_5	221.309348415583
3_5	222.457700535189
3_5	223.509891045047
3_5	224.41527025518
3_5	226.031713229604
3_5	226.675911185099
3_5	227.998626763234
3_5	228.889281245181
3_5	229.535073136212
3_5	230.985806183657
3_5	231.88918801723
3_5	232.578181382734
3_5	233.82918918482
3_5	235.060592525406
3_5	235.574683822691
3_5	236.63259606692
3_5	237.435828973539
3_5	238.937293097377
3_5	239.591679641744
3_5	240.94264175999
3_5	241.222081888234
3_5	242.57790699508
3_5	243.615695278859
3_5	244.716687904438
3_5	245.196311578155
3_5	247.100895105861
3_5	247.909222971415
3_5	248.178675072733
3_5	249.217402352951
3_5	250.966457738774
3_5	251.331163821975
3_5	252.937863643048
3_5	253.838072148385
3_5	254.590820183512
3_5	255.943772863597
3_5	257.027439589379
3_5	257.799146393547
3_5	259.128337170929
3_5	259.537591437344
3_5	260.928889138857
3_5	261.920108413324
3_5	263.056873420952
3_5	263.209758071229
3_5	264.180387533503
3_5	266.094561087666
3_5	267.101224738639
3_5	267.180089531466
3_5	268.507702329196
3_5	269.68247731938
3_5	270.946478344034
3_5	271.657417222857
3_5	272.701024905313
3_5	273.315261852695
3_5	275.086298278067
3_5	275.591313771671
3_5	277.035751837306
3_5	277.279946826864
3_5	279.036918699741
3_5	279.913975694217
3_5	280.736329808831
3_5	281.880292494548
3_5	282.776943691308
3_5	283.318747150712
3_5	284.529318323359
3_5	285.715222689789
3_5	286.218672406394
3_5	287.208593489137
3_5	288.713194825919
3_5	289.945669897599
3_5	290.888836340047
3_5	292.108439261094
3_6	192.263096447801
3_6	193.781565459678
3_6	194.304825530155
3_6	195.236393525498
3_6	197.065559347393
3_6	198.069650957594
3_6	198.398759796284
3_6	199.74910069257
3_6	200.162060009316
3_6	201.521954160416
3_6	202.25335679925
3_6	203.999385641655
3_6	204.827280157944
3_6	205.678634116659
3_6	206.393312679371
3_6	207.41247454565
3_6	208.305400123121
3_6	209.436160955811
3_6	210.285454937955
3_6	212.008824599674
3_6	212.440359075554
3_6	213.251770095434
3_6	214.200169920223
3_6	215.744204691611
3_6	216.656565838028
3_6	217.675453485921
3_6	218.299875663128
3_6	220.075405956246
3_6	220.942804479506
3_6	221.373727881117
3_6	222.371395769296
3_6	223.644550930709
3_6	224.279481490608
3_6	225.435167894233
3_6	226.759578434285
3_6	227.993751088157
3_6	228.259944497375
3_6	229.299589320784
3_6	231.111488396069
3_6	231.795415197033
3_6	232.822526163422
3_6	233.506436393363
3_6	234.677060951944
3_6	235.227119252551
3_6	236.765428446699
3_6	238.029168506851
3_6	238.329341332428
3_6	239.930981054669
3_6	240.569981303532
3_6	241.345133909723
3_6	242.620031538885
3_6	243.282313564559
3_6	244.190347620053
3_6	245.823731209617
3_6	246.453952050535
3_6	247.219740089728
3_6	248.9887788794
3_6	250.01123843086
3_6	250.910332360538
3_6	251.3816108061
3_6	253.053069913527
3_6	253.96784018632
3_6	254.67122755968
3_6	255.359047004487
3_6	256.625819956884
3_6	257.951137583237
3_6	259.044545668177
3_6	259.334536949405
3_6	260.975590513786
3_6	261.951350146206
3_6	262.794765328988
3_6	263.295428501442
3_6	264.296674894635
3_6	265.318941862788
3_6	266.928197680274
3_6	267.181026558159
3_6	268.185957622482
3_6	269.279565579724
3_6	270.333658128511
3_6	271.850008964539
3_6	272.651329851244
3_6	273.547121699667
3_6	274.336471491726
3_6	275.812592834933
3_6	276.53591069812
4_7	178.192263150821
4_7	179.1376597411
4_7	179.747624143958
4_7	180.753373502987
4_7	182.095175740542
4_7	183.028172325809
4_7	184.198878501309
4_7	184.545957988594
4_7	185.894808443496
4_7	187.037339108298
4_7	187.573369130027
4_7	189.368561713491
4_7	190.290401405422
4_7	191.360400357749
4_7	192.430845114635
4_7	192.726410574745
4_7	194.388542100322
4_7	194.655716552399
4_7	195.768275413662
4_7	197.1061397905
4_7	197.763339678291
4_7	199.237938311649
4_7	200.414033435285
4_7	201.519320252817
4_7	202.060883806786
4_7	202.928379166173
4_7	203.859323415905
4_7	205.522957710084
4_7	205.820370701607
4_7	206.929927048972
4_7	207.672647680389
4_7	209.30498454906
4_7	210.361118702684
4_7	210.634687423473
4_7	211.632684750017
4_7	212.780730591388
4_7	213.855903713265
4_7	215.426409949083
4_7	216.427665688097
4_7	217.406270305393
4_7	217.633082224056
4_7	219.51572819124
4_7	220.308740345994
4_7	220.8997076659
4_7	221.908802731661
4_7	223.083672333974
4_7	224.079217043007
4_7	224.9554145562
4_7	225.755652396474
4_7	227.470966864377
4_7	228.167616721708
4_7	228.923953288002
4_7	229.924532838864
4_7	230.726794616086
4_7	231.908065892989
4_7	233.108829465462
4_7	233.800242262892
4_7	235.450271096779
4_7	235.546177487122
4_7	236.609545899322
4_7	238.170296202647
4_7	238.661280791042
4_7	239.769307944458
4_7	240.825459342683
4_7	242.022694152547
4_7	242.630401958246
4_7	243.798525019083
4_7	244.860455668531
4_7	245.66574909375
4_7	247.394025318325
4_7	248.455527499085
4_7	248.819041459821
4_7	250.48328087409
4_7	250.935909260996
4_7	251.969197103754
4_7	252.679232917493
4_7	253.68397305347
4_7	254.804881572491
4_7	255.732615487883
4_7	256.773425870342
4_7	257.785592443543
4_7	259.320677424315
4_7	259.609903549077
4_7	261.442784052109
4_7	261.676233211765
4_7	263.40670400206
4_7	263.676729587838
4_7	265.443351733731
4_7	266.000660020625
4_7	266.793482832611
4_7	267.69934346946
4_7	268.805990117136
4_7	269.761792713776
4_7	270.779976909282
4_7	271.792173416587
4_7	273.515716286376
4_7	274.020428123418
4_8	178.027195460862
4_8	178.972269536462
4_8	179.591765478021
4_8	181.270878556883
4_8	181.568516657455
4_8	182.623873685487
4_8	184.358347534435
4_8	185.459319598274
4_8	185.789540542755
4_8	186.907943587285
4_8	188.148075788748
4_8	188.998468489386
4_8	189.966539500514
4_8	190.927844824269
4_8	192.448788923677
4_8	193.039605161175
4_8	193.540784543613
4_8	194.762754386058
4_8	196.256833153544
4_8	197.32457040553
4_8	197.74927395978
4_8	198.978216050658
4_8	200.012917130953
4_8	200.615428087069
4_8	201.998437413247
4_8	202.579259789316
4_8	204.36386107048
4_8	205.448589906329
4_8	205.570910764625
4_8	206.70351025532
4_8	207.537428357173
4_8	209.421505828155
4_8	209.575599875068
4_8	211.470042926958
4_8	211.966441130731
4_8	213.122680728324
4_8	213.886070382781
4_8	214.817906951299
4_8	216.029015951324
4_8	216.94529420929
4_8	217.854506843956
4_8	218.898716609459
4_8	220.287955801701
4_8	220.705568997422
4_8	222.157464239746
4_8	222.698635056615
4_8	224.491219706601
4_8	224.609039910836
4_8	225.886659821728
4_8	227.438740974758
4_8	228.440329850418
4_8	229.187247446971
4_8	230.048227937659
4_8	230.830077676801
4_8	232.109371000668
4_8	233.257236019243
4_8	233.938607556745
4_8	234.894325642614
4_8	235.63374305889
4_8	236.936241600895
4_8	237.817548282677
4_8	238.62952548638
4_8	240.264317087363
4_8	240.529839008115
4_8	242.254664438078
4_8	243.314962137956
4_8	244.394195730565
4_8	245.117684415076
4_8	245.788397333818
4_8	246.655106005725
4_8	248.513789799996
4_8	248.833728426602
4_8	249.559513366316
4_8	250.921882982831
4_8	252.076286109397
4_8	253.01208010735
4_8	254.322423500009
4_8	254.754083848791
4_8	256.212139855139
4_8	256.797071086243
4_8	257.529882859904
4_8	258.734037274495
4_8	260.394780008122
4_8	260.792163032573
