"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","B6_TF1","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C3_TF2","C3_TF3","C4_TF1","C4_TF2","C5_TF1","C6_TF1","C6_TF2","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",2,4,0,0,0,0,5,2,3,0,2,0,5,1,0,0,0,0,0,0,2,0,0,0,0,4,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,8,0,1,0,2,1,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,1,5,0,0,1,0,0,0,4,0,0,0,2,0,2,0,0,3,2,2,3,4,1,0,1,2,0,0,0,0,0,0,2,1,1,0,7,0,0,2,5,1,0,0,2,0,3,1,0,2,1,3,0,4,0,2,0,1,0,0,0,1,8,6,2,5,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,6,0,0,8,1,1,3,0,2,2,0,0,0,2,0,2,1,1,2,0,0
"cell12",2,3,1,0,1,3,1,2,0,1,3,3,0,0,0,1,0,1,1,3,2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,5,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,1,0,2,0,0,1,4,0,0,5,1,5,0,0,1,1,3,2,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,2,2,5,2,0,1,3,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
"cell13",1,2,0,2,0,1,3,4,2,2,1,4,5,2,0,0,1,3,0,0,4,3,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,0,2,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,3,0,0,0,3,0,1,1,0,0,0,0,0,3,1,0,2,0,2,0,4,1,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1,1,4,2,2,0,0,0,1,1,6,2,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,2,2,6,5,3,0,0,3,0,1,2,0,5,1,1,0,3,0,0,0
"cell14",0,4,4,7,3,4,5,0,0,3,1,1,4,1,1,0,1,4,0,0,0,2,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,4,0,2,1,3,1,3,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,3,0,3,0,2,0,4,0,0,0,1,0,0,3,0,1,3,0,2,0,0,0,1,1,4,7,4,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,3,0,0,0,0,1,0,0,0,3,0,1,1,5,0,2,0,7,1,5,1,0,1,1,0,5,4,0,0,3,0,0,1,0,0,0,1,0,3,0,3,3,5,2,0,2,0,0,1,0,2,1,8,0,0,5,0,0,0,0,0,0,1
"cell15",8,19,17,14,23,1,20,4,6,10,12,14,0,0,10,4,0,0,0,0,0,0,0,0,0,4,14,17,5,9,0,9,0,12,5,5,0,0,0,12,4,0,15,15,6,13,17,12,7,0,7,17,9,19,0,8,12,19,7,6,16,0,0,0,3,5,19,30,7,0,2,8,10,3,20,1,2,4,9,0,0,2,12,0,0,8,0,3,5,7,10,11,0,0,16,0,2,5,0,2,6,2,10,7,0,17,7,11,4,0,0,0,0,7,16,16,11,4,10,5,0,0,6,21,0,6,0,11,0,17,0,0,0,0,0,0,15,11,8,0,0,0,22,16,18,20,25,17,12,8,0,18,6,0,3,0,11,0,17,0,6,3,6,16,12,3,15,5,0,0,13,9,8,0,0,23,2,28,9,11,0,3,7,4
"cell16",4,5,2,4,5,7,7,2,7,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,0,0,2,5,5,9,7,0,0,12,0,0,6,8,1,5,5,2,3,0,5,5,6,6,0,6,0,6,10,1,7,0,0,0,7,0,5,1,1,0,2,11,4,6,5,2,0,2,1,0,0,3,4,0,9,3,0,5,3,6,7,4,4,5,9,0,2,3,1,4,5,6,6,9,0,4,8,0,0,0,3,0,0,5,12,12,9,0,6,5,0,0,7,6,0,5,0,2,0,7,0,0,0,0,0,0,2,9,10,0,0,0,4,12,1,11,4,1,3,3,0,0,3,0,2,10,3,0,3,4,4,1,2,1,5,0,7,11,0,0,10,5,5,0,0,2,2,1,0,8,0,2,3,5
"cell17",0,4,3,3,0,0,4,3,0,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,1,1,0,0,0,0,2,2,4,4,3,3,1,2,0,0,5,2,0,5,0,5,3,1,2,0,7,0,0,0,2,1,2,4,4,0,4,0,0,0,0,0,4,4,2,1,2,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,5,1,0,0,4,3,1,1,0,3,0,0,0,0,0,0,1,2,5,4,1,8,0,7,0,0,5,4,0,0,2,1,1,1,0,0,0,0,0,0,2,5,2,0,0,0,2,2,0,2,4,2,2,0,0,3,4,4,3,2,1,0,4,2,0,2,2,7,4,0,7,1,0,0,0,1,3,1,0,6,3,0,0,0,0,5,3,0
"cell18",2,0,4,2,2,0,1,2,1,3,2,0,2,0,0,0,4,0,1,2,1,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,1,0,0,0,0,0,3,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,1,0,3,0,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,5,0,0,1,0,4,1,0,3,2,7,0,6,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,5,0,0,0,0,3,0,0,0,3,2,1,4,0,0,2,3,0,4,1,1,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,2,3,5,0,2,4,2,5,0,2,4,2,5,0,3,6,1,2,0,4,2,7,9,2,0,0,0
"cell19",2,4,0,2,8,6,2,0,4,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,1,7,2,0,2,0,4,0,0,5,1,2,0,5,2,0,0,2,1,0,2,0,2,9,1,0,1,8,0,0,0,2,1,5,12,3,0,0,7,4,0,0,1,1,1,4,4,6,0,2,0,1,0,0,0,6,0,1,3,2,0,1,0,4,8,2,2,2,4,3,0,2,2,0,2,0,0,0,0,0,1,4,3,15,1,2,4,0,0,4,5,0,6,0,4,0,2,0,0,0,0,0,0,3,1,2,0,0,0,10,1,6,0,0,2,8,0,0,0,2,2,4,3,1,1,5,1,3,1,4,4,6,3,5,5,0,0,1,1,0,1,0,0,0,0,1,0,0,5,2,0
"cell20",0,2,1,6,5,3,4,5,3,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,9,3,6,3,0,0,0,5,7,0,0,1,0,2,1,1,0,0,10,9,7,0,0,4,0,0,3,0,2,0,0,2,0,2,8,2,6,1,3,2,8,0,0,0,2,4,1,2,0,0,0,0,0,0,0,5,9,0,3,1,4,0,2,0,3,1,0,2,2,1,0,1,3,7,1,4,0,0,0,0,0,3,3,2,8,1,2,1,0,0,1,7,0,0,0,3,0,1,0,0,0,0,0,0,1,1,3,0,0,0,3,4,3,1,2,1,3,0,0,2,2,0,1,1,0,0,7,1,1,5,5,1,5,4,2,1,0,0,4,2,2,0,0,2,1,0,0,0,0,2,1,3
"cell21",0,3,2,2,3,4,0,2,2,1,1,1,3,2,0,0,3,3,1,2,1,1,3,1,5,0,0,0,0,0,1,0,5,0,1,0,2,0,2,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,1,4,3,0,2,0,0,0,0,3,1,3,14,3,5,0,1,2,1,0,0,0,5,0,3,0,3,0,2,0,0,0,0,0,2,0,1,1,1,0,6,0,1,0,2,0,0,1,3,1,0,2,3,0,1,3,0,0,1,10,7,0,0,2,0,0,3,3,0,0,2,0,3,0,2,0,0,3,1,1,0,0,2,1,0,3,0,0,0,5,0,4,0,2,4,0,0,0,0,1,0,0,0,3,0,1,0,3,5,1,5,0,1,2,2,1,0,5,1,0,0,3,1,0,0,0,0,0,2,0
"cell22",0,1,3,0,1,0,0,4,3,1,2,2,3,1,0,0,3,1,1,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,1,7,1,1,1,0,4,6,0,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,0,3,0,3,1,1,0,1,5,1,2,0,0,1,1,3,3,0,1,0,0,1,4,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,0,3,2,6,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0
"cell23",2,8,0,0,4,0,1,3,3,2,4,3,4,1,0,0,1,0,5,1,1,5,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,3,0,0,0,0,1,0,2,1,0,0,3,4,3,0,5,0,4,3,1,0,0,0,0,0,4,2,0,2,1,0,0,6,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,4,1,0,1,1,0,2,3,5,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,0,1,0,1,0,3,0,2,1,0,3,1,0,2,1,0,6,0,1,0,2,0,3,0,4,2,0,0,0,0,4,0,0,0,5,0,7,0,2,4,1,12,2,4,1,1,3,1,3,5,1,0,2,8,0,0,0,2,3,2,1
"cell24",5,6,6,10,9,6,5,9,1,5,7,1,0,2,0,0,4,4,7,5,0,5,6,0,5,0,0,0,0,0,3,0,2,7,8,1,0,0,0,2,1,0,14,3,7,0,4,6,0,0,6,4,4,6,7,7,6,5,5,0,7,0,0,0,2,0,5,5,5,0,2,1,10,0,0,0,3,5,15,5,5,0,6,0,0,0,0,1,6,1,1,4,7,0,4,0,4,1,2,1,6,12,4,9,0,5,7,7,3,1,2,6,1,5,4,0,0,7,0,0,2,3,0,0,2,0,4,0,6,0,4,1,5,0,1,0,8,2,8,6,1,1,0,3,6,3,2,1,4,0,0,0,11,8,7,4,2,0,0,1,9,4,0,3,5,6,4,5,8,2,2,11,1,2,0,5,1,0,0,0,1,1,7,0
"cell25",1,3,0,0,1,1,0,1,3,2,1,5,1,0,3,0,0,0,0,0,0,0,0,0,0,3,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,2,0,1,2,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,4,6,0,1,2,1,2,0,7,0,0,0,4,0,4,3,0,0,6,2,4,0,2,1,0,0,0,0,0,0,0,0,2,3,4,2,2,2,7,0,0,3,0,0,3,0,3,0,1,1,0,0,1,3,0,5,4,3,0,0,0,3,3,2,0,2,2,2,2,0,4,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,4,0,4,3,0,1,0,0
"cell26",1,3,1,0,6,2,5,2,6,1,3,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,3,2,6,0,0,0,9,7,0,3,0,10,0,7,5,0,0,4,9,0,6,0,5,2,0,0,2,2,0,0,0,10,3,7,12,4,0,5,3,3,0,0,0,4,2,3,4,0,0,1,0,2,0,0,1,3,0,17,0,5,0,0,0,3,6,0,6,5,6,3,0,0,4,3,4,0,0,0,0,0,1,5,7,0,2,3,10,0,0,4,5,0,6,0,3,0,5,0,0,0,0,0,0,2,8,6,0,0,0,1,2,1,3,1,4,2,0,0,8,4,0,3,0,18,0,0,1,1,5,15,3,1,6,6,5,0,0,7,7,9,0,0,4,0,0,0,0,0,9,9,1
"cell27",0,0,1,1,0,0,0,5,2,3,2,1,0,2,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,3,0,0,3,2,0,0,3,0,1,0,2,0,1,3,0,0,1,0,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,3,1,2,0,2,0,1,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0
"cell28",48,0,16,27,23,6,26,12,10,14,11,22,0,0,37,37,0,0,0,0,0,0,0,0,0,29,4,19,0,45,0,48,0,0,33,13,5,0,0,48,22,0,25,33,20,19,25,15,18,0,15,54,32,19,0,15,23,0,21,0,25,0,0,7,13,10,7,14,17,0,4,8,7,44,18,0,19,0,22,0,0,11,17,0,25,16,13,0,0,31,13,17,0,6,41,0,3,9,0,15,16,29,29,16,0,42,28,10,0,0,0,0,0,5,69,31,23,38,12,13,0,0,7,13,0,44,0,12,0,41,0,0,0,0,0,0,7,5,24,0,0,0,5,28,14,19,33,3,4,13,0,2,21,0,37,15,8,0,0,26,13,13,12,8,17,0,34,17,0,0,16,37,26,0,0,25,34,27,19,36,0,24,15,11
"cell29",28,33,0,11,38,31,18,42,8,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,30,51,22,11,15,0,39,5,8,12,25,3,0,0,19,11,0,26,13,17,10,14,47,21,0,31,31,12,19,0,28,0,12,38,0,14,0,0,7,26,29,13,8,14,0,6,18,12,10,11,0,0,0,8,0,0,20,9,0,0,23,39,0,5,22,24,26,0,25,18,3,20,23,0,15,25,9,0,12,0,31,9,14,0,0,0,0,0,11,37,31,12,12,20,11,0,0,39,17,0,8,0,5,0,18,0,0,0,0,0,0,19,0,23,0,0,0,5,10,14,12,23,0,4,0,0,17,15,0,23,22,21,0,8,13,11,0,20,13,26,0,11,29,0,0,22,40,29,0,0,0,6,25,11,42,0,9,0,0
"cell30",2,0,1,0,2,3,8,0,2,1,0,6,3,0,0,0,0,1,4,1,4,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,4,0,4,2,2,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,3,0,0,2,0,0,2,0,0,9,2,0,2,1,1,0,5,5,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,6,0,3,0,0,1,0,3,0,0,5,5,2,0,2,0,0,3,0,4,1,2,2,0,1,0,0,2,0,0,0,1,0,0,0,2,3,3,1,0,0,3,1,1,0,1,1,1,4,0,2,0,0,0,1,0,0,0
"cell31",1,4,3,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,4,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,1,1,1,0,0,0,1,4,1,0,1,0,0,3,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
"cell32",4,15,3,8,4,3,9,7,2,0,1,10,0,0,8,2,0,0,0,0,0,0,0,0,0,3,4,3,2,7,2,0,9,1,5,5,1,0,0,0,3,0,4,1,4,5,3,1,2,0,7,7,0,2,0,7,8,10,5,5,2,0,0,3,10,5,6,2,5,0,6,7,8,5,1,2,0,1,4,0,0,6,7,0,5,5,0,5,1,0,8,1,4,0,17,0,5,2,0,1,7,3,3,5,0,4,12,1,0,0,0,0,0,7,6,9,5,8,0,0,0,0,3,8,0,4,0,10,0,10,0,0,0,0,0,0,8,6,4,0,0,0,4,5,0,1,2,4,8,7,0,7,4,0,11,1,3,0,1,0,3,5,4,3,10,2,16,2,0,0,0,4,1,0,0,6,0,2,0,7,0,9,5,1
