"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","B6_TF1","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C3_TF2","C3_TF3","C4_TF1","C4_TF2","C5_TF1","C6_TF1","C6_TF2","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",2,2,1,1,0,1,0,1,1,5,1,3,1,4,0,0,5,1,0,2,2,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,2,1,2,2,2,0,1,2,0,0,0,0,0,0,3,4,0,0,0,0,0,1,4,0,0,4,0,0,0,1,0,3,1,1,2,0,0,2,1,1,2,1,2,0,2,1,4,0,1,2,0,1,0,0,0,0,0,0,2,0,3,0,3,1,4,4,0,0,3,0,2,0,6,0,4,1,0,1,0,2,0,0,0,0,0
"cell12",2,3,0,4,0,3,0,5,2,3,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,3,0,2,0,0,1,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,2,0,0,0,1,2,0,3,0,1,2,0,0,2,0,0,1,0,2,2,2,1,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,2,0,1,0,4,0,1,1,1,0,0,0,2,1,3,3,3,1,0,0,1,2,1,3,3,0,3,0,0,0,0,0,0,7,0,0,0,1,2,3,2,2,4,1,2,3,0,2,4,0,1,0,0,1,1,0,0,0,0,0
"cell13",2,0,1,1,0,0,4,5,2,1,0,2,2,1,0,0,1,1,2,1,0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,1,1,0,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,5,3,0,0,2,0,0,1,4,0,0,0,0,1,1,2,0,1,1,0,2,2,0,0,1,5,1,0,1,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,2,5,2,2,1,0,0,0,2,3,0,0,0,1,0,1,0,0,1
"cell14",0,1,0,6,1,1,2,3,1,2,0,1,1,1,0,0,1,3,3,6,2,1,4,0,1,0,0,0,0,0,2,1,2,1,3,4,1,1,2,0,2,1,1,0,0,0,5,2,0,0,3,1,0,3,0,4,3,0,3,0,0,0,0,2,3,2,6,4,7,0,5,1,0,0,0,0,1,4,8,1,2,0,1,0,0,0,0,0,1,0,3,0,1,0,3,0,4,2,0,1,3,4,1,3,0,2,2,0,1,1,0,0,0,2,3,0,0,5,0,0,4,4,0,0,1,0,4,0,0,0,1,0,2,0,1,0,2,5,1,0,4,0,0,2,1,1,4,2,1,0,0,0,0,3,0,0,0,0,0,1,0,7,2,3,2,7,5,4,7,7,2,3,4,2,0,3,0,0,0,0,1,0,2,2
"cell15",5,7,2,3,2,3,4,3,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,3,2,3,0,0,2,0,0,0,0,3,3,0,1,3,3,0,0,5,5,0,8,0,4,8,0,0,0,0,0,0,0,1,1,4,4,5,0,2,5,2,0,0,1,0,1,8,0,1,0,2,0,1,0,0,3,4,0,8,1,3,0,2,0,3,3,0,5,2,3,3,3,0,4,3,7,1,1,0,0,0,1,4,2,0,1,3,1,0,0,1,4,3,4,0,0,0,2,0,0,0,0,0,0,2,3,3,0,2,2,4,4,3,0,5,1,4,0,0,0,4,1,0,1,2,0,1,3,2,5,4,9,3,4,1,0,0,0,7,1,5,0,0,4,0,0,0,0,0,3,5,0
"cell16",1,2,0,8,2,6,3,3,5,4,1,2,0,0,2,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,7,0,5,4,6,4,0,0,1,4,12,0,1,3,5,3,0,5,0,0,4,1,4,2,0,5,3,4,4,1,5,0,2,4,6,2,1,4,9,0,5,5,5,0,0,0,2,4,0,2,3,0,0,0,0,0,0,4,2,1,1,1,0,0,6,0,5,1,0,3,3,1,5,1,0,3,6,1,0,0,0,0,0,3,1,1,0,2,1,1,0,0,2,9,7,0,1,0,1,4,0,0,0,0,0,0,2,2,2,3,4,3,0,6,2,4,0,3,7,0,2,0,3,2,5,2,10,0,0,3,6,2,7,7,2,7,3,9,0,0,0,5,2,2,0,0,2,0,0,0,0,1,5,3
"cell17",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0
"cell18",0,0,1,3,4,4,0,4,0,0,0,3,0,1,0,0,0,2,1,0,2,0,0,2,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,2,1,1,0,1,1,0,1,0,0,0,2,1,1,4,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,2,0,0,4,0,0,0,2,0,2,5,1,0,2,0,2,2,3,1,0,0,0,1,1,1,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,3,3,2,5,1,1,0,5,0,0,3,4,0,1,0,0,0,2,0,0,0,0,1
"cell19",7,9,0,3,0,0,10,10,4,6,0,6,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,1,2,6,3,1,0,0,5,0,0,3,10,2,1,5,2,0,0,5,1,2,0,0,3,9,4,3,2,2,0,0,0,1,3,0,5,0,0,3,0,1,0,0,0,3,10,8,2,3,0,0,0,0,0,0,1,7,0,4,2,2,0,6,0,1,4,2,2,3,1,5,6,0,12,1,3,0,5,0,0,0,7,15,2,2,4,6,0,0,0,2,8,1,7,0,4,0,2,0,0,0,0,0,0,3,0,6,0,0,0,5,5,0,8,7,1,6,0,0,0,0,1,2,4,9,0,2,2,1,3,7,3,11,5,4,0,0,0,4,7,6,0,0,9,1,0,0,0,0,7,3,0
"cell20",3,3,4,6,0,1,3,4,6,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,8,6,8,0,4,0,0,0,0,0,0,0,0,1,0,3,3,5,0,3,4,3,0,4,2,0,0,0,3,7,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,6,4,1,0,11,0,2,0,0,5,7,0,2,7,3,0,0,1,0,0,0,2,2,1,4,0,7,8,4,1,2,0,0,3,2,1,0,0,0,0,0,5,3,8,5,5,3,1,0,0,4,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1,12,0,0,0,3,1,9,4,1,2,0,1,0,3,3,0,4,0,2,0,8,5,0,3,5,0,0,0,6,5,0,0,0,2,2,0,6,0,4,2,3,5,0,2,0,0
"cell21",4,32,7,4,19,12,1,10,6,11,5,19,0,0,19,12,0,0,0,0,0,0,0,0,0,14,2,1,16,5,0,17,0,20,6,11,0,0,2,3,0,1,11,6,11,0,12,13,4,0,24,15,18,0,0,8,10,0,16,8,12,0,3,4,19,12,9,7,1,0,5,11,16,10,6,0,4,0,17,0,0,3,18,0,8,0,8,2,2,18,18,3,0,17,4,2,17,20,0,6,11,0,7,5,0,20,5,0,0,0,0,0,0,8,21,9,10,21,5,4,0,0,18,11,0,13,0,2,0,5,0,0,0,0,0,0,15,3,15,0,0,0,7,22,0,22,21,9,8,9,0,13,17,0,4,17,7,2,9,0,4,15,6,0,21,0,18,16,0,0,23,30,28,0,0,13,26,4,10,9,0,12,6,0
"cell22",3,5,4,1,1,1,1,0,6,0,3,3,1,0,0,0,3,1,2,1,1,0,2,5,6,0,0,0,0,0,3,0,4,3,3,0,1,0,9,1,0,1,1,0,0,0,1,5,0,0,2,2,0,5,3,0,2,2,2,0,1,0,0,2,0,0,3,1,5,1,0,2,2,0,0,1,1,0,8,0,2,0,0,0,0,0,0,3,8,0,2,2,2,0,5,0,0,0,4,3,5,3,2,0,0,1,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,8,5,4,0,4,0,5,0,9,4,3,0,0,4,2,4,0,2,1,0,2,0,0,5,0,0,0,7,0,2,0,0,4,2,3,0,1,5,10,7,7,2,1,7,0,0,2,0,0,0,1,0,0,2
"cell23",1,5,1,2,0,0,5,2,6,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,2,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,4,0,3,2,0,1,0,0,0,0,0,1,0,1,3,0,1,2,3,1,3,4,0,2,3,0,0,0,0,0,0,2,3,0,1,1,0,1,0,0,3,5,0,2,0,5,0,0,2,0,0,0,0,0,1,1,2,0,0,0,3,0,5,2,1,1,0,3,0,1,1,0,0,0,0,0,3,0,0,2,1,0,1,0,1,3,0,4,0,4,0,0,0,0,3,0,2,10,0,1,0,0
"cell24",0,6,2,2,0,2,2,3,2,0,1,0,2,0,0,0,1,1,4,1,0,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,6,0,0,0,5,0,0,1,3,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,2,0,2,0,0,0,1,0,0,2,1,2,2,3,3,0,5,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,1,0,2,0,1,0,1,3,0,4,0,0,1,2,3,0,5,4,0,3,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5,0,1,5,4,2,2,2,0,3,1,0,1,3,1,2,0,1,0,3,0,1,0,0,1
"cell25",21,3,34,20,2,0,13,13,12,0,7,16,0,0,1,13,0,0,0,0,0,0,0,0,0,14,23,52,4,28,0,15,6,24,21,1,3,0,0,8,7,0,21,18,10,21,13,10,6,0,10,11,0,11,0,6,17,6,4,7,4,0,0,0,14,7,29,9,10,0,11,15,8,29,5,0,13,0,17,0,0,16,21,0,12,7,21,0,0,26,2,5,0,33,3,0,23,9,6,11,26,4,11,5,0,19,5,16,0,0,0,0,0,0,31,10,8,11,9,9,0,0,0,20,0,16,0,9,0,1,0,0,0,0,0,0,13,35,15,0,0,0,9,4,5,30,45,8,6,7,0,7,13,0,19,18,5,0,28,8,10,9,21,11,14,0,26,28,0,0,20,15,14,0,0,12,13,12,5,33,0,0,17,3
"cell26",2,2,1,5,3,2,0,1,1,0,3,1,2,5,0,0,1,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,7,0,1,0,1,4,2,2,1,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,6,0,2,2,1,0,0,3,2,0,0,0,0,0,0,3,3,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,0,2,0,4,6,0,0,1,2,0,0,4,0,1,0,0,0,0,0,0,3,0,1,0,1,5,2,2,0,3,2,0,0,0,6,4,1,1,0,0,0,3,0,1,0,0,1
"cell27",6,2,4,1,2,2,6,3,1,0,2,0,0,3,0,0,0,4,1,0,1,2,1,0,1,0,0,0,0,0,5,0,8,2,1,2,2,2,0,0,0,1,3,0,4,0,1,2,0,0,0,5,0,6,4,3,6,2,1,0,5,0,0,0,1,5,4,3,1,0,4,5,2,0,0,0,3,2,8,3,4,0,2,0,0,0,0,6,0,0,3,0,3,0,7,0,6,6,0,2,5,5,2,0,0,3,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,3,0,0,5,0,4,0,1,0,0,11,3,1,3,0,4,5,5,0,0,2,0,3,4,3,4,3,0,0,5,0,0,6,0,0,0,2,0,1,0,2,2,3,8,0,0,2,3,2,3,1,5,2,0,2,1,0,1,0,2,2,2,0
"cell28",5,3,3,4,2,14,4,6,6,1,1,3,0,0,2,0,3,4,10,4,2,2,4,2,8,0,0,0,0,0,0,0,13,6,0,3,5,0,0,1,0,0,4,5,0,0,5,11,0,0,2,13,7,3,0,7,4,8,4,0,7,0,0,0,0,4,5,4,0,0,0,4,2,0,0,2,3,9,10,0,4,0,6,0,0,0,0,1,0,0,4,0,4,0,4,0,1,7,0,3,3,5,7,0,0,4,6,0,0,2,0,0,1,11,9,0,0,2,0,0,1,1,0,0,1,0,0,0,5,8,8,0,0,2,2,0,4,6,5,8,3,2,0,2,0,7,1,1,0,0,0,0,13,6,5,2,4,0,0,1,5,6,4,2,11,2,6,6,7,4,3,1,5,1,0,2,4,0,0,0,3,2,5,0
"cell29",10,5,8,4,10,6,3,9,3,6,2,2,0,0,4,0,1,1,0,6,2,3,2,8,3,0,0,0,0,0,5,0,3,4,10,9,0,0,0,4,3,0,0,6,2,0,5,8,0,0,4,2,3,3,0,2,6,0,5,0,0,0,0,0,5,2,8,5,1,0,4,0,2,0,0,1,7,6,2,5,9,0,1,0,0,0,0,11,3,2,6,6,12,0,9,0,7,6,0,6,5,5,5,1,2,8,10,10,0,3,1,0,2,5,7,0,0,3,0,0,7,2,3,0,0,0,0,0,0,12,2,0,4,1,2,0,8,4,12,0,0,5,0,6,8,14,4,4,0,0,1,0,8,6,1,5,1,0,0,2,13,8,8,4,5,0,5,7,4,9,14,6,6,3,0,1,2,0,0,0,5,0,10,0
"cell30",0,0,1,1,2,0,1,1,1,3,2,2,0,3,0,0,2,5,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,2,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,0,0,3,0,2,0,4,0,2,0,2,0,1,1,0,1,1,1,0,0,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,5,1,2,0,2,4,0,0,0,0,0,0,0,0,2,0,1,0,0,2
"cell31",18,11,10,28,14,9,19,13,11,19,9,8,0,0,9,6,0,0,0,0,0,0,0,0,0,7,18,8,7,12,0,6,4,14,5,11,0,0,0,5,10,0,6,22,7,3,16,7,2,0,17,7,1,10,0,4,10,1,9,0,9,0,0,0,3,13,8,10,10,0,4,4,14,5,10,0,4,8,20,0,0,19,7,0,3,4,0,18,18,2,11,7,0,17,2,0,2,5,0,6,5,14,5,0,1,14,5,4,0,0,0,0,0,10,11,12,17,7,11,4,0,0,18,7,0,3,0,10,0,2,0,0,0,0,0,0,6,8,14,0,0,0,31,14,4,6,4,4,5,10,0,2,8,0,6,7,7,1,8,3,12,0,12,11,11,6,2,4,0,0,10,9,5,0,0,5,12,4,0,11,0,13,11,7
"cell32",4,0,2,3,2,0,3,6,0,2,0,0,1,1,0,0,2,4,0,2,0,0,0,3,2,0,0,0,0,0,4,0,5,6,4,0,2,1,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,1,4,1,1,3,0,3,0,0,1,0,1,4,3,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,4,1,0,5,3,0,1,0,0,1,2,3,2,1,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,0,4,0,2,0,4,0,0,1,1,0,0,2,2,1,3,0,0,2,1,3,3,2,1,0,0,1,0,2,0,0,0,1,0,4,0,2,1,2,3,1,4,3,1,2,0,5,2,5,0,1,1,0,0,0,0,0,2,0
