pop	true_time
1_2	20.0192595135886
1_2	21.5161696642172
1_2	22.4933502441272
1_2	23.062723665731
1_2	24.2783857609611
1_2	25.8041037027724
1_2	26.9362010834739
1_2	27.6138108845335
1_2	28.0587185942568
1_2	29.7027252388652
1_2	30.2674124103505
1_2	31.9115535689052
1_2	32.4373791806865
1_2	33.5100153642707
1_2	34.5527324923314
1_2	35.249210865004
1_2	36.8926012176089
1_2	37.8348530135117
1_2	38.028134303866
1_2	39.8039974314161
1_2	40.892576245591
1_2	41.6111579535063
1_2	42.8776431658771
1_2	43.069905572338
1_2	44.8166153435595
1_2	45.1672088908963
1_2	46.5104786900338
1_2	47.1232643269468
1_2	48.6589004669804
1_2	49.9737751847133
1_2	50.1434308222961
1_2	51.4625701073091
1_2	52.2033011391759
1_2	53.2866735688876
1_2	54.43720774143
1_2	55.7983938634861
1_2	56.9476117093582
1_2	57.2875813508872
1_2	58.4365366029087
1_2	59.8954830360599
1_2	60.5341186213773
1_2	61.9332510146778
1_2	62.1687104029115
1_2	63.4106449238025
2_3	64.2793316768948
2_3	64.4848994303029
2_3	66.2532004860695
2_3	66.4910853751935
2_3	67.9168491144665
2_3	68.7044249232858
2_3	69.5741506656632
2_3	71.1428124506492
2_3	72.2490458344109
2_3	73.1645090442616
2_3	74.1481949144509
2_3	74.7037206834648
2_3	75.8956050658599
2_3	76.8403523634188
2_3	78.1139189221431
2_3	78.5106631678063
2_3	79.6547903961036
2_3	80.9028660878539
2_3	81.9635140514001
2_3	83.1680176486261
2_3	84.1246048300527
2_3	85.3938537586946
2_3	86.0389564351644
2_3	87.3389844393823
2_3	87.6205401518382
2_3	89.0554041913711
2_3	90.4017325758468
2_3	90.9169628412928
2_3	91.6708757434972
2_3	93.3220436780248
2_3	93.7104876756202
2_3	94.5698226480745
2_3	96.1279114491772
2_3	96.9114604399074
2_3	98.1281266869046
2_3	98.9657933418639
2_3	99.9814787630457
2_3	101.066818074323
2_3	101.525817581685
2_3	102.72271352727
2_3	103.815144219669
2_3	105.014886632096
2_3	105.653574710479
2_3	107.332878107904
2_3	108.306117132073
2_3	109.216804204276
2_3	109.449215224944
2_3	111.351497324416
2_3	111.558668491431
2_3	113.243294688873
2_3	113.762912291801
2_3	115.074393362273
2_3	115.717065853532
2_3	117.27590765967
2_3	117.77783040842
2_3	119.377539832145
2_3	120.207065625116
2_3	121.010630678385
2_3	122.313325318741
2_3	122.510601991788
2_3	124.376220184611
2_3	124.59148536576
2_3	125.598135828739
2_3	127.332046823576
2_3	128.07779423357
2_3	129.280156068737
2_3	130.293453853112
2_3	131.297522102483
2_3	131.59078855603
2_3	132.829923040466
2_3	133.529092296259
2_3	134.501875553047
2_4	63.6565111319069
2_4	64.9987780957017
2_4	66.2831432458479
2_4	66.5488018330652
2_4	67.601964302361
2_4	69.0174615271389
2_4	69.6461695455946
2_4	70.6512185283937
2_4	71.8857852315996
2_4	72.9882366016973
2_4	74.2295324725565
2_4	74.807036424987
2_4	76.2601941491012
2_4	77.0778310121968
2_4	77.9410827895626
2_4	78.6810519101564
2_4	80.4012919487432
2_4	81.3063389603049
2_4	81.8413373057265
2_4	82.535435494734
2_4	84.064231778495
2_4	84.411322732456
2_4	86.2541486092377
2_4	87.3972952226177
2_4	88.0646060165018
2_4	88.7896892309655
2_4	90.0736054638401
2_4	91.3833875197452
2_4	92.0533968182281
2_4	92.4531872242223
2_4	93.5899380093906
2_4	95.374274129048
2_4	96.2512378285173
2_4	96.9004095024429
2_4	98.1907749676611
2_4	98.8120700221043
2_4	99.6111879486125
2_4	100.661534008803
2_4	102.064865627326
2_4	102.675600199495
2_4	103.588419838576
2_4	105.359939567046
2_4	105.907266168389
2_4	106.826930904295
2_4	107.519445024198
2_4	108.854747751961
2_4	109.496047942434
2_4	110.445729736472
2_4	111.573110131314
2_4	113.125062815612
2_4	114.409716424299
2_4	115.06429678062
2_4	115.639485954307
2_4	117.193816024112
2_4	118.381027289433
2_4	118.793196422048
2_4	119.493355022511
2_4	120.955316426698
2_4	122.380479335552
2_4	122.629345963942
2_4	124.012411879376
2_4	125.218751961365
3_5	135.28043165477
3_5	135.846448563971
3_5	137.460949791363
3_5	138.137261221651
3_5	139.472337632906
3_5	139.898949095979
3_5	140.933826192748
3_5	142.492377249058
3_5	143.012937799562
3_5	144.005068541039
3_5	144.732680883957
3_5	145.850117331604
3_5	147.019802616676
3_5	147.949525702046
3_5	148.758283161791
3_5	149.538893896388
3_5	151.238175841747
3_5	151.721365944482
3_5	153.076932405354
3_5	153.665277997963
3_5	155.223414556123
3_5	155.989411685849
3_5	157.501175568439
3_5	158.021747078514
3_5	159.080283463234
3_5	160.037019463023
3_5	160.717158226762
3_5	162.076779295458
3_5	163.49273266457
3_5	164.018514496041
3_5	164.744641512865
3_5	165.780728380429
3_5	167.390591394622
3_5	168.229909313843
3_5	169.193311275449
3_5	170.303123214282
3_5	171.231095435331
3_5	172.38142859377
3_5	173.168785667513
3_5	173.711154855788
3_5	175.03743184451
3_5	175.94251460582
3_5	176.614072482567
3_5	177.881353727309
3_5	178.761939666234
3_5	179.747833576985
3_5	181.158244327875
3_5	182.404716310557
3_5	182.695258936146
3_5	184.315582299139
3_5	185.406482093502
3_5	186.07158330013
3_5	186.616241081385
3_5	188.384795805905
3_5	188.647548807319
3_5	189.721977959154
3_5	190.901382169686
3_5	192.194528665626
3_5	192.687610214809
3_5	194.42851991416
3_5	194.969880368561
3_5	196.43180786632
3_5	196.726052881684
3_5	197.856037037447
3_5	199.34947885084
3_5	199.720848399913
3_5	201.327325072372
3_5	202.335783291608
3_5	202.635962173808
3_5	204.160731940996
3_5	205.112728890497
3_5	206.32475575339
3_5	207.008348479401
3_5	207.64451221819
3_5	209.464644909138
3_5	209.942557550967
3_5	210.51106009027
3_5	211.789072913118
3_5	212.512856004294
3_5	213.606724553043
3_5	215.22582371044
3_5	215.590466170805
3_5	216.84198341961
3_5	218.004322649445
3_5	219.150812577223
3_5	219.981441764859
3_6	134.526919425465
3_6	135.765717156231
3_6	137.189854975557
3_6	137.898897580802
3_6	139.285054513952
3_6	140.239747107495
3_6	140.919420932652
3_6	142.259286219021
3_6	143.291705296841
3_6	143.646800729679
3_6	145.187936302973
3_6	146.444115196122
3_6	147.253154163016
3_6	147.530629446264
3_6	148.695191343315
3_6	149.867595661432
3_6	150.878931875806
3_6	152.027896070154
3_6	152.775154398987
3_6	153.682217133697
3_6	154.907722457079
3_6	156.128001030302
3_6	157.335022123298
3_6	158.321868857834
3_6	159.131496252958
3_6	159.800287797349
3_6	161.060720373644
3_6	161.827975793276
3_6	163.215594968526
3_6	163.999188391492
3_6	164.734409000725
3_6	166.278445140459
3_6	166.661945133703
3_6	168.302889395971
3_6	169.370519441087
3_6	169.764944316819
3_6	171.326016878942
3_6	172.116905640345
3_6	173.36771183298
3_6	173.806021608878
3_6	174.876749139978
3_6	176.115311578149
3_6	176.612864730647
3_6	178.005451706005
3_6	179.052051154431
3_6	180.083593087038
3_6	181.049872418167
3_6	181.955979360733
3_6	183.423040647293
3_6	184.450800399762
3_6	185.333688728046
3_6	185.863723937655
3_6	187.475197422318
3_6	188.475669955602
3_6	188.844596941024
3_6	189.729863059008
3_6	191.202547089662
3_6	192.118085809052
3_6	192.533405032009
3_6	194.105553552741
3_6	195.215707255295
3_6	195.929574521026
3_6	196.61692287866
3_6	198.130061108153
3_6	198.740854631411
3_6	199.549796072766
3_6	200.722862852737
3_6	202.349369381322
3_6	202.991091549397
3_6	203.818261694629
3_6	204.609302866738
3_6	206.302760690916
3_6	206.994241632055
4_7	126.04233673471
4_7	126.503753980389
4_7	128.209433048731
4_7	129.132204926107
4_7	129.405235297279
4_7	130.745412346441
4_7	131.60546275205
4_7	133.083445644705
4_7	133.914170594886
4_7	134.658771963324
4_7	135.968351529445
4_7	136.734423141228
4_7	137.665376690449
4_7	139.152454412542
4_7	139.971423137002
4_7	140.766374276718
4_7	142.019886269234
4_7	142.839023136301
4_7	143.770745214773
4_7	144.398419460515
4_7	146.06053569261
4_7	146.228032962186
4_7	147.439199999906
4_7	148.766450693831
4_7	149.50054879277
4_7	150.880603722762
4_7	151.302214434836
4_7	153.184912174242
4_7	153.304215075681
4_7	154.526533972239
4_7	155.437199399341
4_7	156.690285237739
4_7	157.339309442556
4_7	159.153975765454
4_7	159.415420261212
4_7	160.856728278333
4_7	161.989893007791
4_7	162.621607090114
4_7	164.103383072652
4_7	164.449947983958
4_7	166.166699318448
4_7	166.986313856207
4_7	168.093557610875
4_7	168.303461144911
4_7	170.045063465135
4_7	170.536052303622
4_7	171.822766565718
4_7	173.031738023739
4_7	173.263630555011
4_7	175.025634385413
4_7	175.287689788267
4_7	176.835812935838
4_7	178.076513044769
4_7	178.748095563147
4_7	179.681001126068
4_7	180.382076871581
4_7	181.514867806341
4_7	182.749648758909
4_7	183.458836581325
4_7	185.203943413449
4_7	185.924488472519
4_7	186.270115351304
4_8	125.446542915422
4_8	126.912335833535
4_8	127.793857721845
4_8	129.047128517879
4_8	129.2465147248
4_8	131.127629037248
4_8	131.437821410131
4_8	132.401372776134
4_8	134.13548502815
4_8	134.627771039261
4_8	135.837786368094
4_8	137.134223295609
4_8	137.296512032626
4_8	138.459965407848
4_8	139.438986134483
4_8	140.867823746521
4_8	141.869031739421
4_8	142.382834055461
4_8	144.097358381376
4_8	144.98493282753
4_8	145.26943376055
4_8	146.221188562224
4_8	147.645818811376
4_8	148.802629716694
4_8	149.356534163002
4_8	150.620861204341
